fichier	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/Adultes_Conversations_voyage_con_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	236	10	40;0.0	40	10	7.000000	4	9.000000	0	0	0	6	6	16	0	0	1	0	2	0	1	0	0	0	2	1	x
./conllu_clan/Adultes_Conversations_voyage_gou_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	194	10	40;0.0	40	10	6.000000	5	7.000000	0	0	1	6	2	17	0	0	2	0	1	2	1	0	0	2	0	11	x
./conllu_clan/Adultes_Conversations_voyage_hab_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	188	10	40;0.0	40	10	6.500000	5	7.600000	0	0	1	3	4	17	0	0	3	0	0	1	1	0	0	0	1	6	x
./conllu_clan/Adultes_Conversations_voyage_leo_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	186	10	40;0.0	40	10	6.000000	2	7.500000	2	2	0	8	2	19	1	0	0	0	0	0	1	0	1	3	0	3	x
./conllu_clan/Adultes_Conversations_voyage_mel_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	182	10	40;0.0	40	10	6.000000	3	7.000000	0	0	0	4	0	10	2	0	0	0	0	1	1	0	3	0	0	5	x
./conllu_clan/Adultes_Conversations_voyages_ric_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	216	10	40;0.0	40	10	6.600000	5	7.600000	0	2	0	3	4	18	1	0	1	0	3	0	3	0	1	2	0	4	x
./conllu_clan/Adultes_Cours_comptines_cou_10.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	444	10	40;0.0	40	10	6.800000	6	7.500000	0	0	5	3	22	30	0	0	6	1	8	7	4	0	4	1	1	1	x
./conllu_clan/Adultes_Cours_confavc_dau_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	234	10	40;0.0	40	10	5.400000	1	7.000000	0	0	0	0	7	12	2	0	5	1	4	0	2	0	4	0	0	2	x
./conllu_clan/Adultes_Cours_gothique_cho_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	220	10	40;0.0	40	10	6.300000	4	7.750000	0	1	0	1	9	6	0	0	2	0	3	1	1	0	2	0	0	0	x
./conllu_clan/Adultes_Cours_groupe_sav_10.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	175	10	40;0.0	40	10	6.600000	5	7.800000	0	0	1	2	1	16	1	0	0	0	2	1	2	0	1	0	1	2	x
./conllu_clan/Adultes_Cours_politique_rem_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	212	10	40;0.0	40	10	6.500000	6	7.333333	1	0	0	4	3	17	0	0	1	0	4	3	1	0	2	0	1	1	x
./conllu_clan/Adultes_Entretiens_1crossfit_mao_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	179	10	40;0.0	40	10	6.100000	3	7.333333	2	0	0	0	6	10	1	0	3	0	4	2	1	0	1	0	1	0	x
./conllu_clan/Adultes_Entretiens_2crossfit_mao_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	128	10	40;0.0	40	10	5.400000	2	8.000000	0	0	0	1	0	8	1	0	1	1	3	4	0	0	1	0	0	1	x
./conllu_clan/Adultes_Entretiens_39_45_eva_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	191	10	40;0.0	40	10	6.000000	4	7.250000	0	0	0	9	4	21	2	0	1	0	0	0	4	0	3	0	0	6	x
./conllu_clan/Adultes_Entretiens_accident_cat_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	207	10	40;0.0	40	10	6.700000	6	7.833333	0	0	0	6	4	11	0	0	2	1	1	2	1	0	0	1	0	7	x
./conllu_clan/Adultes_Entretiens_ago_ram_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	169	10	40;0.0	40	10	5.900000	2	7.500000	2	0	0	6	8	5	0	0	2	0	2	0	1	0	0	1	0	2	x
./conllu_clan/Adultes_Entretiens_alg_jac_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	270	10	40;0.0	40	10	5.900000	3	7.666667	0	2	0	14	14	20	1	0	1	1	0	3	2	0	4	1	0	2	x
./conllu_clan/Adultes_Entretiens_apprendreaulycee.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	205	10	40;0.0	40	10	6.300000	4	7.500000	0	2	0	1	8	13	0	0	1	1	0	2	5	0	3	0	1	2	x
./conllu_clan/Adultes_Entretiens_aqua_05.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	269	10	40;0.0	40	10	6.300000	5	7.200000	0	0	1	5	3	16	2	0	5	1	2	4	0	0	2	0	0	2	x
./conllu_clan/Adultes_Entretiens_architecte_pie_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	238	11	40;0.0	40	11	5.454545	2	7.500000	0	2	1	1	4	13	0	0	2	0	2	2	2	0	8	1	0	2	x
./conllu_clan/Adultes_Entretiens_australie_mes_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	233	10	40;0.0	40	10	7.300000	7	8.142857	1	2	0	1	9	18	0	0	2	0	0	2	5	0	3	0	0	3	x
./conllu_clan/Adultes_Entretiens_bmx_min.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	235	10	40;0.0	40	10	6.900000	5	8.800000	0	0	0	0	5	19	2	0	0	1	1	3	6	0	2	1	0	0	x
./conllu_clan/Adultes_Entretiens_boxe_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	245	10	40;0.0	40	10	5.800000	2	7.000000	1	2	0	1	7	14	0	0	1	0	2	1	2	0	3	1	2	0	x
./conllu_clan/Adultes_Entretiens_cartables_bar_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	236	10	40;0.0	40	10	6.200000	4	7.500000	0	0	1	0	9	13	0	0	2	0	2	3	3	0	4	2	1	1	x
./conllu_clan/Adultes_Entretiens_cha_hey_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	607	11	40;0.0	40	11	6.909091	5	8.200000	0	3	1	15	7	25	2	0	3	1	4	3	2	0	5	1	3	10	x
./conllu_clan/Adultes_Entretiens_cine_sao_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	302	10	40;0.0	40	10	7.200000	7	7.857143	0	1	0	13	7	22	0	0	2	2	4	7	1	0	2	2	0	8	x
./conllu_clan/Adultes_Entretiens_comb_bach_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	355	10	40;0.0	40	10	7.700000	8	8.125000	0	0	3	0	7	31	0	0	3	1	4	3	6	0	1	1	0	4	x
./conllu_clan/Adultes_Entretiens_communication_bon_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	5.300000	1	7.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_deltaplane_tus.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	263	10	40;0.0	40	10	6.700000	4	7.750000	1	0	0	5	4	22	0	0	3	0	2	2	3	0	4	2	0	9	x
./conllu_clan/Adultes_Entretiens_educ_pot_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	321	11	40;0.0	40	11	6.363636	8	7.250000	0	0	0	1	6	12	2	0	1	2	8	6	1	0	3	0	2	1	x
./conllu_clan/Adultes_Entretiens_emploi_cha_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	305	11	40;0.0	40	11	6.090909	4	7.750000	0	1	0	1	8	20	1	0	1	0	2	3	6	0	3	2	0	6	x
./conllu_clan/Adultes_Entretiens_employeducnrs.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	251	10	40;0.0	40	10	7.400000	6	8.333333	0	1	0	1	12	14	0	0	2	1	1	0	5	0	1	0	1	2	x
./conllu_clan/Adultes_Entretiens_explorationssonores.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	212	10	40;0.0	40	10	6.500000	5	7.800000	2	1	0	4	11	14	1	0	3	0	2	1	0	0	1	2	1	1	x
./conllu_clan/Adultes_Entretiens_gestapo_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	238	10	40;0.0	40	10	6.000000	3	7.000000	0	0	0	6	2	14	2	0	1	1	2	1	0	0	2	1	0	3	x
./conllu_clan/Adultes_Entretiens_guerre_coc_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	557	13	40;0.0	40	13	6.000000	6	7.333333	0	0	0	18	7	23	2	0	5	0	3	0	4	0	3	3	2	5	x
./conllu_clan/Adultes_Entretiens_hallucinogenes_cag_03.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	5.800000	2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_homosexualite_bas_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	149	10	40;0.0	40	10	6.300000	4	9.000000	0	0	0	3	0	10	1	0	0	0	0	0	0	0	1	1	0	3	x
./conllu_clan/Adultes_Entretiens_homosexualite_fer_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	206	10	40;0.0	40	10	5.800000	2	7.500000	0	1	0	0	7	9	0	0	1	0	1	1	2	0	2	4	0	4	x
./conllu_clan/Adultes_Entretiens_immigration_ait_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	138	10	40;0.0	40	10	5.400000	1	11.000000	0	0	0	0	0	16	1	0	2	0	1	0	2	0	1	2	0	0	x
./conllu_clan/Adultes_Entretiens_incen_prov.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	347	10	40;0.0	40	10	7.000000	6	8.000000	1	2	1	10	10	30	2	0	3	0	2	2	3	0	5	5	0	6	x
./conllu_clan/Adultes_Entretiens_informaticien_bio_10.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	254	11	40;0.0	40	11	5.636364	3	7.000000	0	1	0	0	4	11	1	0	2	1	3	4	1	0	0	0	0	2	x
./conllu_clan/Adultes_Entretiens_internat_bea.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	221	10	40;0.0	40	10	5.900000	2	7.000000	0	0	0	19	0	17	0	0	0	1	3	5	0	0	0	0	0	1	x
./conllu_clan/Adultes_Entretiens_ion_ard_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	293	10	40;0.0	40	10	6.700000	7	7.142857	1	0	0	4	9	18	3	0	1	0	2	0	7	0	0	2	0	2	x
./conllu_clan/Adultes_Entretiens_kabylie_mel_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	142	10	40;0.0	40	10	6.700000	4	9.250000	0	0	0	0	14	8	0	0	0	0	3	0	2	0	1	1	0	2	x
./conllu_clan/Adultes_Entretiens_lang_duc_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	577	10	40;0.0	40	10	7.700000	7	8.428571	1	1	1	2	9	59	1	0	6	2	3	3	6	0	6	8	2	10	x
./conllu_clan/Adultes_Entretiens_licence_sim_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	151	10	40;0.0	40	10	5.300000	1	7.000000	0	0	0	1	2	18	1	0	1	0	1	0	0	0	0	1	2	4	x
./conllu_clan/Adultes_Entretiens_mac_cle_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	302	11	40;0.0	40	11	5.909091	4	7.500000	0	0	0	3	5	18	1	0	3	1	1	3	4	0	2	2	0	1	x
./conllu_clan/Adultes_Entretiens_mar_ferr_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	448	10	40;0.0	40	10	7.100000	8	7.375000	0	0	0	3	14	29	2	0	2	2	4	6	5	0	3	1	0	7	x
./conllu_clan/Adultes_Entretiens_mat_tho_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	311	11	40;0.0	40	11	6.909091	8	7.500000	1	0	0	0	11	22	3	0	4	0	2	2	6	0	2	1	1	3	x
./conllu_clan/Adultes_Entretiens_memoire_yun_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	138	10	40;0.0	40	10	4.700000	0	0	0	1	0	3	4	10	0	0	0	0	3	2	0	0	2	2	0	2	x
./conllu_clan/Adultes_Entretiens_mili_89.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	395	10	40;0.0	40	10	7.700000	8	8.375000	0	0	0	24	10	24	0	0	3	0	3	1	5	0	1	2	0	2	x
./conllu_clan/Adultes_Entretiens_moufle_bre_15.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	159	10	40;0.0	40	10	5.400000	0	0	0	0	0	1	2	12	2	0	1	1	0	3	1	0	1	2	0	2	x
./conllu_clan/Adultes_Entretiens_moz_car_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	209	10	40;0.0	40	10	5.600000	2	7.500000	0	0	1	1	9	9	0	0	1	0	2	3	2	0	2	0	0	1	x
./conllu_clan/Adultes_Entretiens_msf_blan_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	231	10	40;0.0	40	10	6.200000	3	7.666667	0	1	0	2	6	19	0	0	1	0	3	3	1	0	1	0	0	0	x
./conllu_clan/Adultes_Entretiens_orthophoniste_gom_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	238	10	40;0.0	40	10	6.200000	3	7.000000	0	0	0	3	6	28	2	0	0	0	0	1	8	0	0	0	0	6	x
./conllu_clan/Adultes_Entretiens_orthophoniste_lat_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	127	10	40;0.0	40	10	4.900000	0	0	0	0	0	0	2	7	0	0	1	0	1	1	1	0	1	0	1	2	x
./conllu_clan/Adultes_Entretiens_orthophoniste_sow_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	230	10	40;0.0	40	10	7.200000	7	8.000000	0	1	0	0	4	15	3	0	4	0	2	2	8	0	2	0	0	2	x
./conllu_clan/Adultes_Entretiens_ouvrier_pal_10.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	188	10	40;0.0	40	10	6.200000	3	7.666667	0	0	0	7	5	15	0	0	0	0	1	2	3	0	1	0	0	0	x
./conllu_clan/Adultes_Entretiens_paralysie.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	196	10	40;0.0	40	10	6.600000	6	7.166667	0	0	0	17	2	21	2	0	0	0	0	0	2	0	1	0	0	2	x
./conllu_clan/Adultes_Entretiens_pompe_bli_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	6.400000	4	7.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_pomp_prov_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	398	10	40;0.0	40	10	7.300000	7	8.000000	0	1	0	18	10	29	3	0	3	0	2	4	7	0	5	4	3	8	x
./conllu_clan/Adultes_Entretiens_pom_tho_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	543	10	40;0.0	40	10	7.100000	6	7.833333	3	1	0	0	15	28	1	0	1	2	6	12	6	0	5	3	0	1	x
./conllu_clan/Adultes_Entretiens_prov_pin_89.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	647	10	40;0.0	40	10	7.900000	10	7.900000	1	5	3	15	25	52	2	0	4	0	3	2	10	0	4	5	5	9	x
./conllu_clan/Adultes_Entretiens_psychologue_dum_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	264	10	40;0.0	40	10	6.100000	2	8.000000	0	0	1	3	7	29	0	0	1	1	0	1	3	0	2	2	0	1	x
./conllu_clan/Adultes_Entretiens_quen_quen_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	213	10	40;0.0	40	10	5.700000	2	7.000000	0	0	1	3	4	18	0	0	3	1	0	1	1	0	3	1	0	1	x
./conllu_clan/Adultes_Entretiens_recherchecancer_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	227	10	40;0.0	40	10	5.600000	1	7.000000	0	1	0	2	8	12	1	0	0	0	1	3	1	0	2	1	1	1	x
./conllu_clan/Adultes_Entretiens_rwanda_lam_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	198	10	40;0.0	40	10	6.100000	5	7.000000	1	0	0	17	4	16	0	0	0	0	0	0	0	0	2	2	1	1	x
./conllu_clan/Adultes_Entretiens_sculpture_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	6.800000	4	8.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_sncf_dez_11.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	559	11	40;0.0	40	11	6.454545	5	7.400000	0	0	0	9	17	30	2	0	5	1	7	4	6	0	6	1	3	0	x
./conllu_clan/Adultes_Entretiens_tatouagepolynesie_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	5.700000	2	7.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_theorielinguistique_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	0	0	40;0.0	40	10	5.900000	2	8.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Entretiens_tromboniste.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	231	10	40;0.0	40	10	7.200000	5	8.600000	0	1	0	3	6	24	1	0	2	1	0	2	4	0	1	2	0	2	x
./conllu_clan/Adultes_GenreNonRenseigne_admission_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	207	10	40;0.0	40	10	6.900000	5	8.200000	1	0	0	3	4	13	0	0	1	0	2	1	2	0	1	0	1	1	x
./conllu_clan/Adultes_GenreNonRenseigne_bres_m1_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	660	10	40;0.0	40	10	7.200000	8	7.500000	0	1	0	0	17	44	4	0	5	0	9	19	13	0	8	0	6	1	x
./conllu_clan/Adultes_GenreNonRenseigne_cancer_lis_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	192	10	40;0.0	40	10	6.100000	3	7.333333	1	1	0	1	3	14	0	0	0	1	0	0	1	0	1	1	1	0	x
./conllu_clan/Adultes_GenreNonRenseigne_chev_beu_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	209	10	40;0.0	40	10	6.200000	4	7.500000	2	0	0	1	0	18	2	0	1	1	1	0	2	0	0	1	1	12	x
./conllu_clan/Adultes_GenreNonRenseigne_forum_gom_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	199	10	40;0.0	40	10	5.800000	2	9.000000	0	0	1	2	9	19	0	0	2	1	0	2	4	0	4	1	1	0	x
./conllu_clan/Adultes_GenreNonRenseigne_guid_lin_sd.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	277	10	40;0.0	40	10	6.700000	5	7.600000	0	0	0	7	7	14	0	0	2	0	3	4	2	0	3	1	0	1	x
./conllu_clan/Adultes_GenreNonRenseigne_plaid_haut_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	679	10	40;0.0	40	10	8.400000	9	8.666667	8	4	1	10	18	40	2	0	16	0	7	13	8	0	4	6	5	4	x
./conllu_clan/Adultes_GenreNonRenseigne_sdl_bas_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	252	11	40;0.0	40	11	6.545455	6	8.000000	0	0	0	4	5	8	0	0	0	1	3	1	4	0	0	0	0	0	x
./conllu_clan/Adultes_GenreNonRenseigne_vacances_seb_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	196	10	40;0.0	40	10	6.700000	6	7.333333	0	0	0	8	3	24	0	0	2	0	1	2	4	0	3	0	1	0	x
./conllu_clan/Adultes_GenreNonRenseigne_vin_car_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	324	10	40;0.0	40	10	6.800000	5	7.800000	1	3	0	19	4	14	4	0	2	1	9	6	1	0	1	2	0	3	x
./conllu_clan/Adultes_GenreNonRenseigne_voyage_jus_14.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	188	10	40;0.0	40	10	6.500000	4	8.000000	1	0	0	3	2	21	0	0	2	0	0	4	2	0	1	2	0	1	x
./conllu_clan/Adultes_Reunions_ag_ael_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	649	10	40;0.0	40	10	8.400000	10	8.400000	7	2	1	4	19	50	5	0	6	3	3	2	11	0	8	8	1	3	x
./conllu_clan/Adultes_Reunions_asforel_ros_10.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	20	1	40;0.0	40	10	5.900000	3	7.000000	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	x
./conllu_clan/Adultes_Reunions_assemblee_sar_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	255	11	40;0.0	40	11	6.181818	4	8.000000	1	0	0	1	7	7	1	0	1	0	1	2	4	0	1	1	0	0	x
./conllu_clan/Adultes_Reunions_bask_par_06.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	610	10	40;0.0	40	10	7.700000	8	8.125000	1	3	2	16	15	40	0	0	10	0	5	11	6	0	5	4	2	3	x
./conllu_clan/Adultes_Reunions_bila_jad_07.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	281	10	40;0.0	40	10	6.900000	6	7.666667	0	0	1	6	5	19	2	0	3	1	1	4	4	0	6	1	0	4	x
./conllu_clan/Adultes_Reunions_bilan_pag_09.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	168	10	40;0.0	40	10	5.500000	2	7.000000	2	0	0	5	6	14	1	0	3	0	1	3	1	0	0	0	0	3	x
./conllu_clan/Adultes_Reunions_boi_m1_09.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	740	10	40;0.0	40	10	8.800000	10	8.800000	0	3	0	7	21	61	3	0	9	0	6	6	15	0	7	5	2	4	x
./conllu_clan/Adultes_Reunions_cnrs_mar_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	301	10	40;0.0	40	10	6.200000	4	7.250000	5	1	0	1	7	19	1	0	2	0	4	4	4	0	0	0	0	2	x
./conllu_clan/Adultes_Reunions_conseil_luc_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	249	10	40;0.0	40	10	6.200000	3	7.666667	2	0	1	2	6	13	0	0	3	0	3	4	0	0	2	1	0	5	x
./conllu_clan/Adultes_Reunions_creances_ley_13.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	194	10	40;0.0	40	10	6.300000	2	9.000000	1	2	0	3	5	11	0	0	1	0	1	2	1	0	0	1	1	5	x
./conllu_clan/Adultes_Reunions_cro_cons_mun_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	329	10	40;0.0	40	10	6.900000	5	8.200000	5	0	1	2	9	16	0	0	4	0	3	3	2	0	1	1	1	6	x
./conllu_clan/Adultes_Reunions_deb_lmmairie_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	259	10	40;0.0	40	10	7.100000	6	7.833333	0	0	0	3	8	17	1	0	2	1	0	3	1	0	0	2	0	3	x
./conllu_clan/Adultes_Reunions_ferme_jea_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	178	10	40;0.0	40	10	5.200000	1	8.000000	0	0	4	0	5	17	0	0	2	0	3	0	2	0	1	0	1	3	x
./conllu_clan/Adultes_Reunions_harmonie_per_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	267	10	40;0.0	40	10	6.500000	4	7.500000	0	1	0	3	12	19	0	0	0	2	2	2	5	0	4	3	0	1	x
./conllu_clan/Adultes_Reunions_hen_sai_vin_reunion_08.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	236	10	40;0.0	40	10	6.900000	5	8.200000	0	0	0	2	3	17	0	0	1	0	3	3	0	0	2	0	1	1	x
./conllu_clan/Adultes_Reunions_judo_jen_12.tei_corpo2.pl-ADU.tei_corpo-gsd.conllu.cex 	 ADULTES 	 ADU 	229	10	40;0.0	40	10	6.300000	3	8.666667	2	0	1	4	5	12	0	0	1	0	0	0	1	0	1	0	1	8	x
