fichier	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Adultes_Entretiens_39_45_eva_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	191	10	40;	40	0	0	0	0	0	1	1	9	3	26	2	0	1	1	0	0	4	0	3	0	0	9	x
./ttg_perceo_clan/Adultes_Entretiens_accident_cat_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	207	10	40;	40	0	0	0	0	0	0	0	6	3	12	0	0	2	1	0	2	1	0	0	1	0	17	x
./ttg_perceo_clan/Adultes_Entretiens_ago_ram_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	169	10	40;	40	0	0	0	0	2	0	0	4	8	5	0	0	2	0	2	1	1	0	0	1	0	2	x
./ttg_perceo_clan/Adultes_Entretiens_alg_jac_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	270	10	40;	40	0	0	0	0	0	1	0	14	6	22	1	0	1	1	0	3	2	0	5	1	0	11	x
./ttg_perceo_clan/Adultes_Entretiens_apprendreaulycee.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	205	10	40;	40	0	0	0	0	0	3	0	1	7	14	0	0	1	1	0	6	5	0	3	0	1	8	x
./ttg_perceo_clan/Adultes_Entretiens_aqua_05.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	269	10	40;	40	0	0	0	0	0	1	1	2	3	18	2	0	5	1	2	4	0	0	2	0	0	12	x
./ttg_perceo_clan/Adultes_Entretiens_architecte_pie_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	218	10	40;	40	0	0	0	0	1	3	3	0	1	19	0	0	2	0	3	1	2	0	8	1	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_australie_mes_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	233	10	40;	40	0	0	0	0	1	1	0	2	8	20	0	0	2	0	0	1	5	0	3	0	0	11	x
./ttg_perceo_clan/Adultes_Entretiens_bmx_min.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	235	10	40;	40	0	0	0	0	1	0	0	0	4	21	2	0	0	0	1	4	6	0	2	1	0	12	x
./ttg_perceo_clan/Adultes_Entretiens_boxe_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	248	10	40;	40	0	0	0	0	1	1	0	1	5	17	0	0	1	0	1	1	2	0	4	1	2	7	x
./ttg_perceo_clan/Adultes_Entretiens_cartables_bar_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	236	10	40;	40	0	0	0	0	0	0	1	0	8	13	0	0	2	0	1	4	3	0	4	2	1	15	x
./ttg_perceo_clan/Adultes_Entretiens_cha_hey_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	557	10	40;	40	0	0	0	0	1	3	0	13	6	29	2	0	3	0	4	4	2	0	8	1	3	15	x
./ttg_perceo_clan/Adultes_Entretiens_cine_sao_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	302	10	40;	40	0	0	0	0	2	1	0	11	4	31	0	0	3	3	2	5	1	0	1	2	0	18	x
./ttg_perceo_clan/Adultes_Entretiens_comb_bach_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	355	10	40;	40	0	0	0	0	1	0	5	0	3	35	0	0	3	0	2	5	6	0	1	1	0	16	x
./ttg_perceo_clan/Adultes_Entretiens_communication_bon_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_deltaplane_tus.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	263	10	40;	40	0	0	0	0	1	0	0	3	4	26	0	0	3	0	0	2	3	0	4	2	0	19	x
./ttg_perceo_clan/Adultes_Entretiens_educ_pot_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	290	10	40;	40	0	0	0	0	0	0	0	1	1	18	2	0	1	0	8	6	1	0	3	0	2	9	x
./ttg_perceo_clan/Adultes_Entretiens_emploi_cha_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	277	10	40;	40	0	0	0	0	0	1	0	1	7	22	1	0	1	0	2	5	5	0	3	2	0	14	x
./ttg_perceo_clan/Adultes_Entretiens_employeducnrs.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	252	10	40;	40	0	0	0	0	0	2	0	2	10	17	0	0	2	0	1	0	5	0	1	0	1	22	x
./ttg_perceo_clan/Adultes_Entretiens_explorationssonores.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	216	10	40;	40	0	0	0	0	2	1	0	3	8	17	1	0	3	0	1	3	0	0	1	2	1	8	x
./ttg_perceo_clan/Adultes_Entretiens_gestapo_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	238	10	40;	40	0	0	0	0	0	1	1	5	2	15	2	0	1	0	0	4	0	0	3	1	0	7	x
./ttg_perceo_clan/Adultes_Entretiens_guerre_coc_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	437	10	40;	40	0	0	0	0	0	2	0	17	5	33	2	0	5	1	3	3	4	0	2	2	2	29	x
./ttg_perceo_clan/Adultes_Entretiens_hallucinogenes_cag_03.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_homosexualite_bas_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	149	10	40;	40	0	0	0	0	0	0	0	3	0	11	1	0	0	0	0	0	0	0	1	1	0	6	x
./ttg_perceo_clan/Adultes_Entretiens_homosexualite_fer_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	206	10	40;	40	0	0	0	0	0	1	0	0	6	10	0	0	1	0	0	2	2	0	2	4	0	12	x
./ttg_perceo_clan/Adultes_Entretiens_immigration_ait_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	138	10	40;	40	0	0	0	0	0	0	0	0	0	18	1	0	2	0	1	1	2	0	0	2	0	1	x
./ttg_perceo_clan/Adultes_Entretiens_incen_prov.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	348	10	40;	40	0	0	0	0	2	2	1	9	6	35	2	0	3	0	2	2	3	0	5	5	0	26	x
./ttg_perceo_clan/Adultes_Entretiens_informaticien_bio_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	231	10	40;	40	0	0	0	0	0	0	0	1	4	11	1	0	1	1	3	4	1	0	0	0	0	8	x
./ttg_perceo_clan/Adultes_Entretiens_internat_bea.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	221	10	40;	40	0	0	0	0	0	0	0	19	0	21	0	0	0	1	1	6	0	0	0	0	0	11	x
./ttg_perceo_clan/Adultes_Entretiens_ion_ard_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	293	10	40;	40	0	0	0	0	1	0	0	3	6	22	3	0	1	0	2	1	7	0	0	2	0	5	x
./ttg_perceo_clan/Adultes_Entretiens_kabylie_mel_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	143	10	40;	40	0	0	0	0	0	0	0	0	14	8	0	0	0	0	1	1	2	0	2	1	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_lang_duc_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	579	10	40;	40	0	0	0	0	2	1	1	2	6	61	1	0	6	3	6	7	6	0	6	8	2	27	x
./ttg_perceo_clan/Adultes_Entretiens_licence_sim_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	151	10	40;	40	0	0	0	0	1	0	0	1	2	19	1	0	1	0	0	0	0	0	0	1	2	9	x
./ttg_perceo_clan/Adultes_Entretiens_mac_cle_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	275	10	40;	40	0	0	0	0	0	0	0	2	4	21	1	0	4	1	0	4	3	0	2	2	0	8	x
./ttg_perceo_clan/Adultes_Entretiens_mar_ferr_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	448	10	40;	40	0	0	0	0	0	0	0	3	11	32	2	0	2	2	0	11	5	0	3	1	0	19	x
./ttg_perceo_clan/Adultes_Entretiens_mat_tho_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	283	10	40;	40	0	0	0	0	1	0	0	0	10	23	3	0	4	0	1	4	6	0	3	1	1	14	x
./ttg_perceo_clan/Adultes_Entretiens_memoire_yun_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	138	10	40;	40	0	0	0	0	0	2	0	3	4	10	0	0	0	0	3	1	0	0	1	2	0	8	x
./ttg_perceo_clan/Adultes_Entretiens_mili_89.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	395	10	40;	40	0	0	0	0	0	1	1	17	10	23	0	0	3	1	3	1	5	0	1	2	0	15	x
./ttg_perceo_clan/Adultes_Entretiens_moufle_bre_15.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	159	10	40;	40	0	0	0	0	0	0	0	1	1	13	2	0	1	1	1	4	1	0	1	2	0	6	x
./ttg_perceo_clan/Adultes_Entretiens_moz_car_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	211	10	40;	40	0	0	0	0	0	0	1	1	8	12	0	0	1	0	2	5	2	0	1	0	0	9	x
./ttg_perceo_clan/Adultes_Entretiens_msf_blan_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	233	10	40;	40	0	0	0	0	0	1	0	1	5	20	0	0	1	0	2	4	1	0	1	0	0	4	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_gom_12.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	238	10	40;	40	0	0	0	0	0	1	0	2	4	31	2	0	0	0	0	3	8	0	0	0	0	20	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_lat_12.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	127	10	40;	40	0	0	0	0	0	0	0	0	2	7	0	0	1	0	2	1	1	0	1	0	1	11	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_sow_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	230	10	40;	40	0	0	0	0	0	2	0	0	3	17	3	0	4	1	3	1	8	0	3	0	0	12	x
./ttg_perceo_clan/Adultes_Entretiens_ouvrier_pal_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	188	10	40;	40	0	0	0	0	0	0	0	7	4	16	0	0	0	0	1	3	3	0	1	0	0	9	x
./ttg_perceo_clan/Adultes_Entretiens_paralysie.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	196	10	40;	40	0	0	0	0	0	0	0	17	1	25	2	0	0	0	0	1	2	0	1	0	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_pompe_bli_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_pomp_prov_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	398	10	40;	40	0	0	0	0	0	1	1	18	7	34	3	0	4	0	2	6	7	0	5	4	3	20	x
./ttg_perceo_clan/Adultes_Entretiens_pom_tho_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	543	10	40;	40	0	0	0	0	3	1	1	0	15	30	1	0	1	4	3	15	6	0	5	3	0	26	x
./ttg_perceo_clan/Adultes_Entretiens_prov_pin_89.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	647	10	40;	40	0	0	0	0	0	6	3	14	19	59	2	0	4	1	3	4	10	0	4	5	5	47	x
./ttg_perceo_clan/Adultes_Entretiens_psychologue_dum_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	264	10	40;	40	0	0	0	0	0	1	1	3	5	32	0	0	1	1	0	2	3	0	3	2	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_quen_quen_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	213	10	40;	40	0	0	0	0	0	0	2	3	3	19	0	0	3	2	0	1	1	0	4	1	0	9	x
./ttg_perceo_clan/Adultes_Entretiens_recherchecancer_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	227	10	40;	40	0	0	0	0	0	1	0	2	6	15	1	0	0	0	3	4	1	0	2	1	1	7	x
./ttg_perceo_clan/Adultes_Entretiens_rwanda_lam_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	198	10	40;	40	0	0	0	0	1	0	0	16	3	20	0	0	0	0	0	2	0	0	2	2	1	6	x
./ttg_perceo_clan/Adultes_Entretiens_sculpture_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_sncf_dez_11.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	488	10	40;	40	0	0	0	0	0	3	3	11	14	34	2	0	5	1	6	9	5	0	7	1	2	6	x
./ttg_perceo_clan/Adultes_Entretiens_tatouagepolynesie_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_theorielinguistique_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_tromboniste.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	231	10	40;	40	0	0	0	0	0	0	1	3	4	27	1	0	2	1	0	1	4	0	1	2	0	14	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_admission_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	207	10	40;	40	0	0	0	0	1	0	0	1	3	14	0	0	1	0	1	2	2	0	1	0	1	8	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_bres_m1_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	661	10	40;	40	0	0	0	0	1	1	0	0	14	48	4	0	5	3	8	20	13	0	9	0	6	12	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_cancer_lis_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	192	10	40;	40	0	0	0	0	2	1	0	1	3	11	0	0	0	0	0	2	1	0	2	1	1	9	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_chev_beu_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	209	10	40;	40	0	0	0	0	2	0	0	1	0	19	2	0	1	0	0	2	2	0	1	1	1	15	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_forum_gom_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	199	10	40;	40	0	0	0	0	0	0	0	2	8	20	0	0	2	1	0	3	4	0	4	1	1	4	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_guid_lin_sd.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	279	10	40;	40	0	0	0	0	0	1	0	7	7	14	0	0	2	0	3	9	2	0	3	1	0	12	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_plaid_haut_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	680	10	40;	40	0	0	0	0	10	3	1	7	14	45	2	0	13	1	5	21	8	0	6	6	5	17	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_sdl_bas_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	225	10	40;	40	0	0	0	0	0	0	0	4	3	9	0	0	0	1	4	1	3	0	1	0	0	6	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_vacances_seb_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	196	10	40;	40	0	0	0	0	0	1	0	8	3	26	0	0	2	1	1	4	4	0	3	0	1	7	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_vin_car_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	324	10	40;	40	0	0	0	0	2	1	0	14	2	19	4	0	2	1	8	8	1	0	1	2	0	7	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_voyage_jus_14.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	188	10	40;	40	0	0	0	0	1	1	0	3	2	23	0	0	2	0	0	6	2	0	1	2	0	9	x
./ttg_perceo_clan/Adultes_Reunions_ag_ael_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	652	10	40;	40	0	0	0	0	6	2	2	4	13	58	5	0	6	2	4	2	11	0	10	8	1	27	x
./ttg_perceo_clan/Adultes_Reunions_asforel_ros_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	20	1	40;	40	0	0	0	0	0	0	0	2	0	2	1	0	0	0	1	0	0	0	0	0	0	2	x
./ttg_perceo_clan/Adultes_Reunions_assemblee_sar_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	234	10	40;	40	0	0	0	0	1	1	0	0	6	9	1	0	2	1	0	3	4	0	1	1	0	10	x
./ttg_perceo_clan/Adultes_Reunions_bask_par_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	614	10	40;	40	0	0	0	0	1	3	2	15	10	44	0	0	10	2	3	14	6	0	7	4	2	16	x
./ttg_perceo_clan/Adultes_Reunions_bila_jad_07.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	281	10	40;	40	0	0	0	0	0	0	1	6	2	22	2	0	3	0	1	4	4	0	6	1	0	1	x
./ttg_perceo_clan/Adultes_Reunions_bilan_pag_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	168	10	40;	40	0	0	0	0	2	0	0	3	4	16	1	0	3	0	1	5	1	0	1	0	0	9	x
./ttg_perceo_clan/Adultes_Reunions_boi_m1_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	744	10	40;	40	0	0	0	0	1	2	0	3	15	67	3	0	9	0	5	5	15	0	5	5	2	16	x
./ttg_perceo_clan/Adultes_Reunions_cnrs_mar_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	304	10	40;	40	0	0	0	0	3	1	0	1	5	21	1	0	2	0	2	2	4	0	0	0	0	11	x
./ttg_perceo_clan/Adultes_Reunions_conseil_luc_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	250	10	40;	40	0	0	0	0	2	0	0	2	5	14	0	0	3	0	2	5	0	0	2	1	0	7	x
./ttg_perceo_clan/Adultes_Reunions_creances_ley_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	194	10	40;	40	0	0	0	0	1	1	0	3	3	12	0	0	1	0	0	1	1	0	0	1	1	10	x
./ttg_perceo_clan/Adultes_Reunions_cro_cons_mun_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	329	10	40;	40	0	0	0	0	5	0	2	2	7	16	0	0	4	0	1	4	2	0	1	1	1	13	x
./ttg_perceo_clan/Adultes_Reunions_deb_lmmairie_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	259	10	40;	40	0	0	0	0	1	1	0	3	7	19	1	0	2	1	0	4	1	0	1	2	0	16	x
./ttg_perceo_clan/Adultes_Reunions_ferme_jea_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	179	10	40;	40	0	0	0	0	0	0	4	0	2	23	0	0	2	0	1	0	2	0	1	0	1	10	x
./ttg_perceo_clan/Adultes_Reunions_harmonie_per_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	267	10	40;	40	0	0	0	0	0	1	1	2	11	22	0	0	0	2	1	4	5	0	4	3	0	13	x
./ttg_perceo_clan/Adultes_Reunions_hen_sai_vin_reunion_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	243	10	40;	40	0	0	0	0	0	1	0	1	3	16	0	0	1	0	2	4	0	0	2	0	1	11	x
./ttg_perceo_clan/Adultes_Reunions_judo_jen_12.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	229	10	40;	40	0	0	0	0	2	1	1	3	2	14	0	0	2	0	0	0	1	0	1	0	1	18	x
./ttg_perceo_clan/Adultes_Reunions_lan_reu_mjc_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	510	10	40;	40	0	0	0	0	5	7	7	3	7	59	2	0	8	0	5	9	5	0	10	3	1	20	x
./ttg_perceo_clan/Adultes_Reunions_leg_reu_educ_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	241	10	40;	40	0	0	0	0	0	0	1	0	4	25	0	0	1	0	0	2	3	0	3	5	2	18	x
./ttg_perceo_clan/Adultes_Reunions_lin_dans_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	253	10	40;	40	0	0	0	0	1	2	1	0	5	18	0	0	4	0	0	4	4	0	2	1	0	5	x
./ttg_perceo_clan/Adultes_Reunions_maitres_vil_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	202	10	40;	40	0	0	0	0	0	1	1	1	5	17	1	0	3	0	1	3	0	0	1	2	1	11	x
./ttg_perceo_clan/Adultes_Reunions_mrjc_lau_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	240	10	40;	40	0	0	0	0	1	0	3	0	8	17	0	0	4	0	2	2	2	0	3	0	2	10	x
./ttg_perceo_clan/Adultes_Reunions_pap-pet-thi_reu.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	277	10	40;	40	0	0	0	0	1	0	0	0	7	16	1	0	2	2	0	6	3	0	6	3	2	9	x
./ttg_perceo_clan/Adultes_Reunions_pooky_que_12.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	179	10	40;	40	0	0	0	0	1	1	0	1	2	8	1	0	0	0	1	7	1	0	3	1	1	2	x
./ttg_perceo_clan/Adultes_Reunions_pooky_que_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	203	10	40;	40	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	2	2	0	0	0	0	14	x
./ttg_perceo_clan/Adultes_Reunions_prof_div_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	219	10	40;	40	0	0	0	0	0	1	1	0	2	19	1	0	0	0	0	2	1	0	3	1	0	11	x
./ttg_perceo_clan/Adultes_Reunions_professeur_sai_06.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	191	10	40;	40	0	0	0	0	0	1	0	1	3	12	0	0	2	0	4	5	1	0	2	0	0	7	x
./ttg_perceo_clan/Adultes_Reunions_reunioncentreaere_jea_12.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	125	10	40;	40	0	0	0	0	0	1	1	1	3	11	0	0	0	0	0	0	2	0	0	0	0	9	x
./ttg_perceo_clan/Adultes_Reunions_reunioncoach_das_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	227	10	40;	40	0	0	0	0	2	0	0	4	4	19	0	0	2	0	1	3	3	0	2	1	0	9	x
./ttg_perceo_clan/Adultes_Reunions_reunionderom_sto_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	194	10	40;	40	0	0	0	0	0	2	1	3	5	25	2	0	1	0	2	1	6	0	2	1	1	3	x
./ttg_perceo_clan/Adultes_Reunions_reunionelus_del_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
