fichier-colaje-lg20	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/THEOPHILE-30-2_11_28.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	159	20	2;10.23	2.83333	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	7	0	0	9	x
./ttg_perceo_clan/THEOPHILE-31-3_02_00.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	255	20	3;01.06	3.08333	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	2	1	0	4	0	0	27	x
./ttg_perceo_clan/THEOPHILE-32-3_03_02.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	236	20	3;02.12	3.16667	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	1	0	0	4	0	0	17	x
./ttg_perceo_clan/THEOPHILE-33-3_04_10.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	238	20	3;03.17	3.25	0	0	0	0	1	1	0	3	2	9	0	0	1	0	2	3	0	0	0	0	0	7	x
./ttg_perceo_clan/THEOPHILE-34-3_05_11.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	212	20	3;04.23	3.33333	0	0	0	0	0	1	0	0	1	17	3	0	0	1	0	1	0	1	4	0	0	13	x
./ttg_perceo_clan/THEOPHILE-35-3_06_10.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	145	20	3;05.30	3.41667	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0	0	4	0	0	6	x
./ttg_perceo_clan/THEOPHILE-36-3_07_08.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	266	20	3;07.05	3.58333	0	0	0	0	0	0	0	4	6	16	1	0	0	1	0	1	2	1	1	1	0	16	x
./ttg_perceo_clan/THEOPHILE-37-3_08_15.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	218	20	3;08.11	3.66667	0	0	0	0	0	2	0	5	3	22	5	0	1	0	2	3	1	1	2	1	0	14	x
./ttg_perceo_clan/THEOPHILE-38-3_10_00.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	298	20	3;09.17	3.75	0	0	0	0	0	0	0	1	5	31	2	0	0	3	1	1	1	0	8	0	0	15	x
./ttg_perceo_clan/THEOPHILE-39-3_11_15.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	243	20	3;10.23	3.83333	0	0	0	0	1	1	0	5	1	13	3	0	1	1	1	4	0	0	1	1	0	20	x
./ttg_perceo_clan/THEOPHILE-40-4_01_24.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	216	20	4;01.05	4.08333	0	0	0	0	0	0	0	5	2	18	3	0	2	0	0	1	1	0	3	1	1	7	x
./ttg_perceo_clan/THEOPHILE-42-4_03_29.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	334	20	4;03.17	4.25	0	0	0	0	7	0	0	5	5	45	3	0	0	1	1	3	2	2	6	0	0	17	x
./ttg_perceo_clan/THEOPHILE-43-4_06_20.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	334	20	4;05.30	4.41667	0	0	0	0	3	0	0	4	3	33	0	0	0	0	2	3	1	1	5	1	2	9	x
./ttg_perceo_clan/THEOPHILE-44-4_09_07.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	361	20	4;08.11	4.66667	0	0	0	0	3	1	0	4	2	23	1	0	1	0	5	13	1	0	2	0	0	16	x
./ttg_perceo_clan/THEOPHILE-45-4_11_11.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	363	20	4;10.23	4.83333	0	0	0	0	1	0	0	0	6	24	2	0	1	0	0	2	2	0	6	0	0	21	x
./ttg_perceo_clan/THEOPHILE-46-5_04_13.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	266	20	5;03.17	5.25	0	0	0	0	0	1	0	8	3	19	3	0	0	0	4	1	3	0	1	0	0	15	x
./ttg_perceo_clan/THEOPHILE-47-5_09_26.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	300	20	5;09.17	5.75	0	0	0	0	0	0	0	3	1	26	2	0	0	1	3	1	2	0	5	1	0	16	x
./ttg_perceo_clan/THEOPHILE-48-6_03_28.20pl-CHI.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 CHI 	255	20	6;03.17	6.25	0	0	0	0	0	0	0	1	1	29	2	0	1	1	0	1	2	0	1	0	1	13	x
./ttg_perceo_clan/ADRIEN-01-1_03_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	328	20	40;	40	0	0	0	0	3	1	0	2	1	33	5	0	5	0	0	0	1	0	3	3	0	23	x
./ttg_perceo_clan/ADRIEN-02-1_04_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	324	20	40;	40	0	0	0	0	0	2	0	0	2	22	3	0	1	0	2	1	2	0	3	0	0	20	x
./ttg_perceo_clan/ADRIEN-06-1_09_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	145	20	40;	40	0	0	0	0	0	1	1	0	3	10	0	0	1	0	0	3	2	0	0	0	0	12	x
./ttg_perceo_clan/ADRIEN-08-1_11_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	385	20	40;	40	0	0	0	0	0	2	0	0	2	21	1	0	1	0	0	2	1	0	14	1	0	13	x
./ttg_perceo_clan/ADRIEN-09-2_00_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	354	20	40;	40	0	0	0	0	0	0	0	4	6	13	1	0	4	0	1	1	1	0	7	0	0	25	x
./ttg_perceo_clan/ADRIEN-10-2_01_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	456	20	40;	40	0	0	0	0	0	0	2	3	3	29	1	0	3	1	2	7	4	0	8	1	0	28	x
./ttg_perceo_clan/ADRIEN-11-2_02_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	296	20	40;	40	0	0	0	0	1	0	2	0	3	17	2	0	0	2	0	0	2	0	7	0	0	9	x
./ttg_perceo_clan/ADRIEN-12-2_02_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	382	20	40;	40	0	0	0	0	4	1	2	0	2	18	1	0	3	1	1	1	3	0	8	0	0	20	x
./ttg_perceo_clan/ADRIEN-13-2_03_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	512	20	40;	40	0	0	0	0	3	1	0	3	0	33	0	0	5	1	1	0	2	0	8	2	0	22	x
./ttg_perceo_clan/ADRIEN-14-2_04_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	503	20	40;	40	0	0	0	0	2	3	2	0	6	11	0	0	2	0	0	2	4	0	15	0	0	23	x
./ttg_perceo_clan/ADRIEN-15-2_05_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	465	20	40;	40	0	0	0	0	3	2	1	2	4	27	3	0	6	0	0	0	1	0	9	1	1	23	x
./ttg_perceo_clan/ADRIEN-16-2_07_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	470	20	40;	40	0	0	0	0	0	0	0	2	7	25	5	0	4	1	0	2	4	0	14	0	0	15	x
./ttg_perceo_clan/ADRIEN-17-2_08_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	464	20	40;	40	0	0	0	0	0	1	1	7	2	29	2	0	1	0	1	6	2	0	4	1	0	29	x
./ttg_perceo_clan/ADRIEN-18-2_09_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	471	20	40;	40	0	0	0	0	3	1	1	4	3	24	2	0	3	0	1	7	2	0	11	0	0	22	x
./ttg_perceo_clan/ADRIEN-19-2_10_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	440	20	40;	40	0	0	0	0	3	0	2	1	2	18	3	0	1	0	3	4	3	0	8	0	0	19	x
./ttg_perceo_clan/ADRIEN-20-2_11_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	383	20	40;	40	0	0	0	0	0	3	3	3	3	26	3	0	2	0	0	0	4	0	5	0	1	19	x
./ttg_perceo_clan/ADRIEN-21-3_00_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	376	20	40;	40	0	0	0	0	0	0	0	4	11	9	2	0	1	0	0	0	1	0	8	0	1	24	x
./ttg_perceo_clan/ADRIEN-22-3_01_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	499	20	40;	40	0	0	0	0	0	1	2	7	5	23	1	0	7	1	1	0	3	0	7	0	1	24	x
./ttg_perceo_clan/ADRIEN-23-3_02_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	448	20	40;	40	0	0	0	0	0	0	0	4	3	24	2	0	2	1	0	0	3	0	7	1	1	29	x
./ttg_perceo_clan/ADRIEN-24-3_03_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	494	20	40;	40	0	0	0	0	2	0	2	0	9	27	6	0	4	0	0	3	2	0	14	0	0	33	x
./ttg_perceo_clan/ADRIEN-25-3_04_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	536	20	40;	40	0	0	0	0	1	0	1	2	3	29	2	0	3	0	2	7	3	0	6	0	0	22	x
./ttg_perceo_clan/ADRIEN-26-3_05_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	430	20	40;	40	0	0	0	0	1	1	1	1	4	20	1	0	4	0	1	4	3	0	10	0	0	20	x
./ttg_perceo_clan/ADRIEN-27-3_08_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	432	20	40;	40	0	0	0	0	2	0	0	3	3	27	2	0	2	0	1	2	6	0	12	4	0	25	x
./ttg_perceo_clan/ADRIEN-28-3_09_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	415	20	40;	40	0	0	0	0	0	0	1	2	4	27	3	0	0	0	0	4	1	0	2	3	0	26	x
./ttg_perceo_clan/ADRIEN-29-3_10_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	392	20	40;	40	0	0	0	0	0	2	0	1	8	27	5	0	3	0	0	2	3	0	9	1	0	17	x
./ttg_perceo_clan/ADRIEN-30-3_11_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	499	20	40;	40	0	0	0	0	0	5	4	2	4	37	6	0	1	0	5	3	2	0	13	1	1	21	x
./ttg_perceo_clan/ADRIEN-31-4_00_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	348	20	40;	40	0	0	0	0	0	0	1	1	1	18	0	0	1	0	4	0	3	0	3	4	1	24	x
./ttg_perceo_clan/ADRIEN-32-4_01_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	534	20	40;	40	0	0	0	0	2	0	1	6	5	42	3	0	1	0	2	3	6	0	5	4	0	42	x
./ttg_perceo_clan/ADRIEN-33-4_02_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	441	20	40;	40	0	0	0	0	2	1	3	6	3	35	1	0	0	0	1	7	4	0	7	1	0	30	x
./ttg_perceo_clan/ADRIEN-34-4_03_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	363	20	40;	40	0	0	0	0	0	1	1	0	4	19	0	0	2	0	5	5	1	0	6	1	0	13	x
./ttg_perceo_clan/ANAE-01-1_04_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	300	20	40;	40	0	0	0	0	7	0	0	2	4	32	3	0	2	0	1	7	0	1	7	1	0	14	x
./ttg_perceo_clan/ANAE-02-1_06_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	351	20	40;	40	0	0	0	0	2	2	1	3	4	25	0	0	4	1	3	6	4	0	7	1	0	9	x
./ttg_perceo_clan/ANAE-03-1_07_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	292	20	40;	40	0	0	0	0	3	0	0	0	5	18	0	0	1	0	0	5	1	1	3	0	0	18	x
./ttg_perceo_clan/ANAE-04-1_09_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	362	20	40;	40	0	0	0	0	2	0	0	4	4	23	2	0	4	0	1	5	1	0	8	0	0	17	x
./ttg_perceo_clan/ANAE-05-1_10_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	373	20	40;	40	0	0	0	0	9	0	0	3	4	35	4	0	6	1	1	4	2	0	3	2	1	20	x
./ttg_perceo_clan/ANAE-06-2_00_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	306	20	40;	40	0	0	0	0	1	2	0	5	5	25	2	0	2	1	1	5	2	0	5	1	0	13	x
./ttg_perceo_clan/ANAE-07-2_00_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	238	20	40;	40	0	0	0	0	2	0	0	2	9	13	0	0	2	0	0	7	1	2	0	0	0	12	x
./ttg_perceo_clan/ANAE-08-2_01_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	318	20	40;	40	0	0	0	0	1	0	0	0	3	22	0	0	3	1	1	4	0	0	8	0	0	15	x
./ttg_perceo_clan/ANAE-09-2_02_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	318	20	40;	40	0	0	0	0	0	0	1	0	8	23	1	0	3	1	4	3	1	0	9	1	1	14	x
./ttg_perceo_clan/ANAE-10-2_03_30.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	391	20	40;	40	0	0	0	0	2	0	2	2	7	26	1	0	1	0	1	6	6	0	7	1	0	18	x
./ttg_perceo_clan/ANAE-11-2_04_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	340	20	40;	40	0	0	0	0	4	1	0	1	7	23	2	0	7	1	1	4	2	0	9	0	0	10	x
./ttg_perceo_clan/ANAE-12-2_05_30.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	344	20	40;	40	0	0	0	0	0	0	0	4	8	25	1	0	1	0	0	2	4	0	5	1	0	18	x
./ttg_perceo_clan/ANAE-13-2_06_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	337	20	40;	40	0	0	0	0	2	0	3	2	4	30	2	0	3	1	1	4	1	0	9	1	0	14	x
./ttg_perceo_clan/ANAE-14-2_08_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	375	20	40;	40	0	0	0	0	2	0	1	6	5	29	2	0	4	0	3	10	4	0	2	3	0	16	x
./ttg_perceo_clan/ANAE-15-2_09_23.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	299	20	40;	40	0	0	0	0	2	0	2	2	2	21	6	0	8	0	0	2	1	1	5	1	0	16	x
./ttg_perceo_clan/ANAE-16-2_10_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	395	20	40;	40	0	0	0	0	1	0	2	0	7	28	0	0	1	2	2	7	3	1	3	1	0	21	x
./ttg_perceo_clan/ANAE-17-2_11_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	346	20	40;	40	0	0	0	0	1	2	1	2	8	31	3	0	5	1	3	5	2	0	7	2	1	7	x
./ttg_perceo_clan/ANAE-18-3_01_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	359	20	40;	40	0	0	0	0	1	2	0	0	8	27	3	0	1	1	2	1	4	2	8	1	0	17	x
./ttg_perceo_clan/ANAE-19-3_03_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	405	20	40;	40	0	0	0	0	3	0	1	2	6	36	2	0	2	1	3	5	5	1	8	4	0	20	x
./ttg_perceo_clan/ANAE-20-3_04_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	387	20	40;	40	0	0	0	0	0	0	0	4	11	34	1	0	3	5	1	3	3	1	2	1	0	14	x
./ttg_perceo_clan/ANAE-21-3_05_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	453	20	40;	40	0	0	0	0	0	4	0	2	6	25	5	0	4	6	2	10	4	0	4	1	0	21	x
./ttg_perceo_clan/ANAE-22-3_06_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	408	20	40;	40	0	0	0	0	2	1	2	5	9	29	0	0	5	4	6	4	1	1	2	0	0	17	x
./ttg_perceo_clan/ANAE-23-3_08_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	392	20	40;	40	0	0	0	0	1	0	1	2	6	32	1	0	1	3	3	4	4	0	10	0	0	21	x
./ttg_perceo_clan/ANAE-24-3_10_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	416	20	40;	40	0	0	0	0	5	1	1	5	7	31	1	0	11	3	3	2	2	2	8	1	0	22	x
./ttg_perceo_clan/ANAE-25-4_00_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	261	20	40;	40	0	0	0	0	0	0	1	4	15	18	0	0	2	0	1	0	1	0	2	2	1	7	x
./ttg_perceo_clan/ANAE-26-4_01_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	375	20	40;	40	0	0	0	0	1	2	1	5	10	37	7	0	4	2	3	2	2	1	9	0	0	9	x
./ttg_perceo_clan/ANAE-27-4_04_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	377	20	40;	40	0	0	0	0	1	1	2	6	10	31	0	0	4	2	4	2	3	0	4	1	2	16	x
./ttg_perceo_clan/ANAE-28-4_05_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	366	20	40;	40	0	0	0	0	2	0	0	2	7	32	5	0	5	3	5	4	3	0	7	0	0	15	x
./ttg_perceo_clan/ANAE-29-4_08_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	383	20	40;	40	0	0	0	0	1	2	1	1	8	26	2	0	3	0	1	5	1	1	5	1	1	20	x
./ttg_perceo_clan/ANAE-30-5_01_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	352	20	40;	40	0	0	0	0	1	0	0	6	3	31	1	0	3	1	4	5	2	0	3	1	0	14	x
./ttg_perceo_clan/ANAE-31-5_07_06.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	373	20	40;	40	0	0	0	0	1	0	2	7	14	30	0	0	1	3	2	4	5	0	8	2	0	9	x
./ttg_perceo_clan/ANAE-32-5_10_30.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	350	20	40;	40	0	0	0	0	1	0	1	9	4	31	2	0	4	2	1	4	0	0	2	2	0	13	x
./ttg_perceo_clan/ANTOINE-01-0_00_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	168	20	40;	40	0	0	0	0	0	0	0	0	0	6	0	0	4	0	1	0	1	0	5	0	0	7	x
./ttg_perceo_clan/ANTOINE-02-0_01_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1	1	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/ANTOINE-05-0_05_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	6	1	40;	40	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	x
./ttg_perceo_clan/ANTOINE-07-0_07_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	46	7	40;	40	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	4	x
./ttg_perceo_clan/ANTOINE-08-0_08_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	502	20	40;	40	0	0	0	0	0	1	3	11	4	38	7	0	3	2	0	5	3	1	8	1	2	28	x
./ttg_perceo_clan/ANTOINE-09-0_09_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	379	20	40;	40	0	0	0	0	0	1	0	3	2	38	0	0	5	1	2	1	2	2	4	0	2	15	x
./ttg_perceo_clan/ANTOINE-10-0_10_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	29	3	40;	40	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	x
./ttg_perceo_clan/ANTOINE-11-0_11_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	76	15	40;	40	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	x
./ttg_perceo_clan/ANTOINE-13-1_00_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	332	20	40;	40	0	0	0	0	1	0	0	6	3	25	1	0	1	0	1	2	1	0	5	1	1	13	x
./ttg_perceo_clan/ANTOINE-14-1_01_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	541	20	40;	40	0	0	0	0	1	0	1	2	8	52	5	0	2	2	2	7	10	3	5	1	2	33	x
./ttg_perceo_clan/ANTOINE-15-1_02_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	499	20	40;	40	0	0	0	0	1	0	1	19	5	53	2	0	8	0	0	7	3	0	3	6	0	28	x
./ttg_perceo_clan/ANTOINE-16-1_03_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	446	20	40;	40	0	0	0	0	1	1	5	8	4	47	1	0	3	0	2	1	3	0	7	5	0	23	x
./ttg_perceo_clan/ANTOINE-17-1_04_19.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	435	20	40;	40	0	0	0	0	2	2	1	15	5	37	0	0	3	0	1	4	1	2	4	4	0	17	x
./ttg_perceo_clan/ANTOINE-18-1_05_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	393	20	40;	40	0	0	0	0	3	0	0	3	5	27	1	0	1	0	4	8	3	0	3	2	0	19	x
./ttg_perceo_clan/ANTOINE-19-1_06_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	523	20	40;	40	0	0	0	0	2	1	0	2	5	57	4	0	5	1	1	4	9	0	5	4	0	24	x
./ttg_perceo_clan/ANTOINE-20-1_07_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	453	20	40;	40	0	0	0	0	1	1	0	3	13	34	4	0	2	0	5	4	6	1	7	4	0	19	x
./ttg_perceo_clan/ANTOINE-21-1_08_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	454	20	40;	40	0	0	0	0	4	1	3	2	9	33	2	0	8	0	4	8	5	0	6	5	0	20	x
./ttg_perceo_clan/ANTOINE-22-1_09_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	481	20	40;	40	0	0	0	0	3	4	1	6	7	41	3	0	6	0	3	9	4	0	4	3	0	25	x
./ttg_perceo_clan/ANTOINE-23-1_09_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	554	20	40;	40	0	0	0	0	0	2	1	16	6	46	1	0	5	1	0	3	3	1	10	5	3	26	x
./ttg_perceo_clan/ANTOINE-24-1_10_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	328	20	40;	40	0	0	0	0	3	1	2	3	6	29	2	0	4	0	0	1	5	1	3	2	0	17	x
./ttg_perceo_clan/ANTOINE-25-1_11_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	398	20	40;	40	0	0	0	0	3	3	2	7	7	30	4	0	1	1	0	3	9	2	6	6	2	20	x
./ttg_perceo_clan/ANTOINE-26-1_11_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	365	20	40;	40	0	0	0	0	3	2	1	1	5	24	1	0	5	1	0	1	1	2	6	0	0	11	x
./ttg_perceo_clan/ANTOINE-27-2_00_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	376	20	40;	40	0	0	0	0	1	0	1	3	8	27	1	0	4	0	3	5	4	1	2	2	1	12	x
./ttg_perceo_clan/ANTOINE-28-2_00_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	418	20	40;	40	0	0	0	0	0	1	2	2	5	31	0	0	4	0	0	2	4	2	3	3	0	17	x
./ttg_perceo_clan/ANTOINE-28b-2_00_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	103	20	40;	40	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	6	x
./ttg_perceo_clan/ANTOINE-29-2_01_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	373	20	40;	40	0	0	0	0	0	1	1	5	3	29	1	0	2	0	1	2	4	0	3	2	2	14	x
./ttg_perceo_clan/ANTOINE-30-2_01_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	402	20	40;	40	0	0	0	0	3	0	2	6	5	30	1	0	2	0	1	3	3	1	6	1	0	12	x
./ttg_perceo_clan/ANTOINE-31-2_02_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	534	20	40;	40	0	0	0	0	4	1	2	9	10	41	3	0	5	0	0	3	6	1	6	5	0	32	x
./ttg_perceo_clan/ANTOINE-32-2_02_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	373	20	40;	40	0	0	0	0	2	1	1	7	3	38	2	0	2	1	0	2	1	0	6	3	0	22	x
./ttg_perceo_clan/ANTOINE-33-2_02_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	369	20	40;	40	0	0	0	0	1	0	0	4	3	38	0	0	6	1	2	3	1	0	2	0	0	5	x
./ttg_perceo_clan/ANTOINE-34-2_03_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	354	20	40;	40	0	0	0	0	0	0	3	1	3	32	1	0	5	1	2	1	2	0	6	1	1	9	x
