fichier	corpus	loc	utt	token	age	annee   nbx     sumx    nbsx    sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/ANAE-02-1_06_08.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	455	474	1;06.08	1.5	1468	2.245913	12	7.333333	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANAE-03-1_07_03.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	682	552	1;07.03	1.58333	1627	2.107560	8	7.500000	0	0	0	0	4	0	0	0	0	0	7	1	0	0	0	0	0	0	x
./conllu_clan/ANAE-04-1_09_04.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	707	572	missing	missing	1869	2.265918	15	7.266667	0	0	0	0	1	5	0	0	0	0	3	3	0	0	5	0	0	0	x
./conllu_clan/ANAE-05-1_10_18.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	462	376	1;10.18	1.83333	1719	2.338569	17	7.294118	0	0	0	0	0	6	0	0	1	0	1	3	0	0	8	0	0	1	x
./conllu_clan/ANAE-06-2_00_00.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1664	692	2;00.00	2	1726	2.495365	11	7.363636	0	0	0	0	13	56	10	0	1	0	2	5	1	0	21	0	0	4	x
./conllu_clan/ANAE-07-2_00_26.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	863	318	2;00.26	2	618	2.407767	3	7.333333	0	0	0	0	7	22	8	0	2	2	6	4	5	0	14	0	0	1	x
./conllu_clan/ANAE-08-2_01_05.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1289	660	2;01.05	2.08333	1560	2.229487	6	7.000000	0	0	0	0	19	20	1	0	4	1	13	2	6	0	27	0	0	0	x
./conllu_clan/ANAE-09-2_02_16.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1725	636	2;02.16	2.16667	1593	2.566227	17	7.529412	0	0	0	2	44	33	2	0	5	2	15	6	6	0	26	0	0	7	x
./conllu_clan/ANAE-10-2_03_30.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1152	626	2;03.30	2.25	1925	2.452987	22	7.409091	0	0	0	0	8	35	1	0	2	0	2	2	22	0	18	0	0	2	x
./conllu_clan/ANAE-11-2_04_28.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1460	674	2;04.28	2.33333	2040	2.418137	10	7.700000	5	1	0	3	13	62	5	0	6	1	8	5	10	0	23	1	0	9	x
