"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"130","2","yyy voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","0","miaou miaou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","11","attends ils vont faire leur douche ils sont tout sales!","0.162162162162162",NA,NA,NA,NA,NA,NA,NA,"0.166666666666667","0.841558441596378",NA,NA,"0.448888799823246","0.6","0.4","0.111111111111111","0.111111111111111","1","1",NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"133","0","miaou miaou .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","7","non on fait une petite une petite balade une petite balade!",NA,NA,NA,NA,NA,NA,NA,"0.147575824024041","0.444444444444444","0.857142857128163",NA,NA,"0.329185119883548",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.07875","0.07875",NA,NA
"135","1","ouh ouh yououh@o!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","3","aïe je suis tombée!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.25",NA,NA,NA,NA
"137","1","ah ouais!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2","oh il est quelle heure?",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"139","4","oh pourquoi pas vingt heure trente?","0.0540540540540541",NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","3","et le week end?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"141","8","je vais faire des bains de bouche!","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.339472154862935","0.2857142857",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1428571429",NA,NA,NA,NA
"142","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"143","1","il est quelle heure?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"144","1","pourquoi pas dehors?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","4","bah je mets un gros manteau!",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1666666667",NA,NA,NA,NA
"146","2","ah elle est tombée!",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"147","4","ah non y a les jumeaux!","0.0540540540540541",NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"148","15","si parce que là c'est euh pour eux c'est la nuit!","0.027027027027027","0.269230769163462","0.5","0.5",NA,NA,NA,"0.196514812722658",NA,"0.881632653037295","0.25","0.25","0.335063425593109",NA,"0.1538461538",NA,NA,NA,"1","0.2307692308",NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"149","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"150","2","ah il a bien mangé le biberon!",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"151","2","oh déjà?",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"153","13","yyy j'ai bu de l'eau ah oui me laver les mains !","0.0540540540540541",NA,NA,NA,"0.1538461538",NA,NA,"0.197587357336516",NA,"0.881632653037295",NA,NA,"0.352698342721792","0.1538461538",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.1538461538","0.0125","0.0125",NA,NA
"154","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"155","7","attends je suis pas installée!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,NA,NA,"0.333333333333",NA,"0.2",NA,"0.333333333333333","1",NA,NA,"0.2",NA,NA,NA,NA
"156","1","c'est fini!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"157","3","à demain!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","11","je viens vous dire bonne nuit!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667","0.3333333334","0.111111111111111","0.111111111111111",NA,"0.5",NA,NA,"0.333333333333333","0.5",NA,NA,"0.1666666667","0.875","0.875",NA,NA
"159","12","voilà euh les jumeaux ils sont déja couchés?","0.135135135135135",NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0.411481399817402","0.625","0.25","0.111111111111111","0.111111111111111","1","1","0.25",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"160","7","si il est là!",NA,"0.437500000021875","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"161","6","si il dort!",NA,"0.583333333304167","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"162","1","bah d'accord!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"164","1","ah le sac!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","3","on le met sur la table voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"166","2","bonne nuit!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.875","0.875",NA,NA
"167","7","he j'ai fait tout tomber ma couette!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.125","0.275","0.275",NA,NA
"168","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"169","1","on fait notre lit!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"170","4","ah bah c'est normal!",NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.2125","0.2125",NA,NA
