"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"1","10","tu peux nous dire comment elle s'ouvre?
regarde regarde!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,"0.841558441596378",NA,NA,"0.403999919845859",NA,"0.1499999999925","0.222222222222222","0.222222222222222",NA,"0.3333333333",NA,NA,"0.333333333333333","0.25",NA,NA,"0.1",NA,NA,NA,NA
"2","9","alors euh c'est moi qui dis hein euh qui dis.",NA,NA,NA,NA,"0.1818181818","0.2","0.2","0.160482877126714","0.111111111111111","0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.0909090909",NA,NA,NA,NA
"3","5","je vais sortir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.3333333333",NA,NA,NA,NA
"4","6","oui on va réinstaller d'accord.",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"5","5","euh alors mettre comme ça.",NA,NA,NA,NA,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"6","6","alors toi tu installes la poussette là dans le coin là.",NA,NA,NA,NA,NA,"0.2","0.2","0.151977858818106",NA,"0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2727272727",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"7","7","oui pour dire euh c'est la chambre des bébés.","0.0540540540540541",NA,NA,NA,"0.1818181818",NA,NA,"0.157863187942808",NA,NA,NA,NA,NA,"0.1818181818",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"8","7","on veut peut être plutôt échanger avec là là.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.822857142875951",NA,NA,"0.345644375860443",NA,NA,"0.222222222222222","0.222222222222222",NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"9","9","parce que là y a pl- ça fait plus de chambre de bébé.",NA,"0.0769230769","0.2","0.2",NA,NA,NA,"0.195384292725644",NA,"0.881632653037295",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3076923077",NA,"0.333333333333333",NA,NA,NA,NA,"0.15","0.15",NA,NA
"10","3","ben je trouve.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.3333333333",NA,NA,NA,NA
"11","8","parce que les là les trucs qui pendent.","0.108108108108108","0.125","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,"1",NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"12","0","le bébé xxx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","il faudrait un lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"14","4","on va mettre la la table de nuit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.365761244276648",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"15","6","ceux là ce sera en haut p- là haut.","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,"0.18","0.18",NA,NA
"16","11","moi je vais inst-.
et ça s- tu pourrais le mettre à dans la chambre des bébés.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.26013634092855",NA,"0.822857142875951",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.0588235294","0.333333333333333","0.5","0.0526315789473684","0.0526315789473684","0.1176470588",NA,NA,NA,NA
"17","3","ce sera le lit des bébés.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2857142857",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"18","3","y a pas une table?",NA,NA,NA,NA,NA,NA,NA,NA,"0.222222222222222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"19","8","ah si là.",NA,"0.3333333333","0.2","0.2","0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,"0.1","0.1",NA,NA
"20","2","elle est là.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"21","2","le salon ça sera ici.
du coup ça sera la salle à manger.",NA,NA,NA,NA,NA,NA,NA,"0.211667621776489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"22","5","dans la chambre tu as euh tu pourras installer ça?
dans la chambre de bébé.",NA,NA,NA,NA,NA,NA,NA,"0.221839426933541",NA,"0.900000000020571",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"23","8","parce que là on m- on m- mettra le bébé pour le changer.",NA,"0.0769230769","0.2","0.2",NA,NA,NA,"0.193579808882328","0.111111111111111","0.881632653037295",NA,NA,"0.335063425593109",NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"24","8","mais euh ça on devrait la mettre quelque part.",NA,NA,NA,NA,"0.1111111111",NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.1111111111","0.666666666666667",NA,NA,NA,NA,NA,NA,"0.142857142857143","0.142857142857143"
"25","3","beh c'est une couverture.",NA,NA,NA,NA,"0.2",NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"26","5","donc t'en mets une dans chaque chambre.",NA,NA,"0.2","0.2",NA,NA,NA,NA,"0.166666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.125","0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"27","0","dans chaque ch- lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","10","on va plutôt échanger avec ce lit parce que ça ça fait plutôt bébé.",NA,"0.0714285714","0.2","0.2",NA,NA,NA,"0.206602220631101",NA,"0.891428571483233",NA,NA,"0.373076469204646",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2142857143",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"29","10","est que c-.
attends j'ai oublié un truc.","0.027027027027027","0.1111111111",NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,"0.427940655843674",NA,NA,"0.222222222222222","0.222222222222222","0.25",NA,NA,NA,"0.666666666666667","1",NA,NA,"0.1111111111",NA,NA,NA,NA
"30","6","maman on va je.
la chambre ça ça sera la chambre des adultes.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.208969555873901",NA,NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.0714285714",NA,NA,NA,NA
"31","7","on va mettre ce lit dans la chambre des adultes.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.155997107976867",NA,NA,NA,NA,"0.341846086012024","0.1818181818",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"32","5","oui oui.
y a une cheminée.",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"33","7","euh vers le fond on mettra on met cette petite table.",NA,NA,NA,NA,"0.0909090909",NA,NA,"0.154035331600905","0.166666666666667","0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,"0.1","0.1",NA,NA
"34","5","mets la là après.",NA,NA,NA,NA,"0.25","0.2","0.2",NA,NA,NA,NA,NA,"0.345644375860443",NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","4","ouais avec les deux tasses.","0.0810810810810811",NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"0.493777679800633","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","3","dessus avec xxx aussi la cruche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,"0.0526315789473684","0.0526315789473684",NA,NA,NA,NA,NA
"37","8","et le sac à main tu vas la la mettre dessus.",NA,NA,NA,NA,NA,NA,NA,"0.162109716071586",NA,"0.857142857128163",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.0909090909","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,NA,NA,NA,NA
"38","8","non tu le mets là.
et tu ça tu la mets là au fond par là.",NA,NA,NA,NA,NA,NA,NA,"0.265217736465228","0.111111111111111","0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2352941176","0.0588235294","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,NA,NA,NA,NA
"39","2","ça ira bien comme ça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"40","5","comme y a quelqu'un qui va mieux sur le côté.",NA,"0.1",NA,NA,NA,NA,NA,"0.139711074498551","0.166666666666667","0.841558441596378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"41","3","cool par contre la chaise de bébé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.142857142857143","0.142857142857143"
"42","3","bein oui.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"43","15","tout le monde mange là.
et les tables de nuit tu les mets à côté des lits?","0.162162162162162",NA,NA,NA,NA,NA,NA,"0.277403024514438","0.166666666666667","0.832653061219032",NA,NA,"0.357400987279565","0.3333333333","0.0833333333958333",NA,NA,"0.5","0.5",NA,"0.0555555556","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,"0.22","0.22",NA,NA
"44","8","les bébés y vont pas être dans la poussette.","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,"0.345644375860443","0.3333333333",NA,"0.111111111111111","0.111111111111111","1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"45","6","regarde regarde cool en plus!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,"0.1875","0.1875",NA,NA
"46","8","ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.",NA,NA,NA,NA,NA,NA,NA,"0.242114708458688","0.111111111111111","0.90756302525503",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.0625",NA,NA,NA,NA
"47","8","ou- ou- non c'est des jumelles c'est des filles.","0.108108108108108",NA,NA,NA,"0.0909090909",NA,NA,"0.156942110010095",NA,"0.857142857128163",NA,NA,"0.341529561878564","0.3636363636",NA,NA,NA,NA,NA,NA,"0.0909090909","0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"48","11","elles s'app-.
je sais pas encore.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","0.2",NA,"0.2857142857","0.214285714339286",NA,NA,"0.5","0.5","0.2857142857",NA,"0.333333333333333","0.3333333333",NA,NA,"0.1428571429",NA,NA,NA,NA
"49","7","on donnera les prénoms après.
le bieron.","0.0540540540540541",NA,NA,NA,NA,"0.2","0.2",NA,"0.166666666666667",NA,NA,NA,"0.329185119883548","0.2857142857",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"50","5","ouais les deux vont au lit.","0.0810810810810811",NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,"0.4285714286",NA,NA,NA,"1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"51","10","j'emprunte juste la le lit d'un le coucher je le mettrai après.",NA,NA,NA,NA,NA,"0.2","0.2","0.207809097420799","0.111111111111111","0.891428571483233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667","0.5",NA,NA,"0.1428571429","0.22","0.22",NA,NA
"52","2","les biberons.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","5","les bib- le biberon on le met là.
les petits animaux?","0.135135135135135",NA,NA,NA,NA,NA,NA,"0.155028181839939","0.111111111111111",NA,NA,NA,NA,"0.4545454545",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"54","9","euh on va pas s'en on ne s'en occupe pas pour l'instant.",NA,NA,NA,NA,NA,NA,NA,"0.22968931117523","0.166666666666667","0.900000000020571","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,"0.1","0.1",NA,NA
"55","10","oui s'il te plaît.",NA,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,"0.493777679800633",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.055","0.055",NA,NA
"56","11","les fleurs?
tu peux les mettre sur la table de nuit des hein une table de nuit?","0.135135135135135",NA,NA,NA,NA,NA,NA,"0.275404648201038","0.166666666666667","0.874285714305698",NA,NA,"0.374448073832354","0.2777777778","0.0833333333958333","0.111111111111111","0.111111111111111",NA,"0.5",NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"57","4","oui comme ça.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"58","3","alors alors alors.",NA,NA,NA,NA,NA,"0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","6","la poussette on va la mettre dans la chambre des parents.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.169829226361543",NA,NA,NA,NA,NA,"0.1666666667",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"60","6","mais j'ai décroché.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.333333333333333","1",NA,NA,"0.25",NA,NA,"0.142857142857143","0.142857142857143"
"61","6","je raccroche?
ouais je veux bien.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.3333333333",NA,"0.333333333333333","1",NA,NA,"0.3333333333",NA,NA,NA,NA
"62","2","oh ce sera ça.",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"63","3","cool c'est bon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.7","0.7",NA,NA
"64","5","mais on va pas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.142857142857143","0.142857142857143"
"65","12","le cartable on va le mettre là.
xxx mais y en a pas dans ma famille qui ont perdu des cheveux.","0.0810810810810811",NA,NA,NA,NA,NA,NA,"0.325438968482108","0.166666666666667","0.894409937917587",NA,NA,NA,"0.1428571429",NA,"0.111111111111111","0.111111111111111","0.25",NA,NA,"0.0476190476","0.666666666666667",NA,NA,NA,NA,NA,NA,"0.142857142857143","0.142857142857143"
"66","1","ouais xxx.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","3","ça c'est la petite fille.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.1","0.1",NA,NA
"68","6","alors alors tu me prends un chat.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2857142857",NA,"0.333333333333333","0.5",NA,NA,"0.1428571429",NA,NA,NA,NA
"69","2","n'importe lequel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"70","4","oui c'est leur chat.",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"71","1","le ch- y aura un chat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"72","4","les chats y seront dans le panier.","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4285714286",NA,NA,NA,"1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"73","8","tous les chats dans un panier comme c'est que des chats.","0.135135135135135","0.0833333333",NA,NA,NA,NA,NA,"0.172399883595969",NA,"0.870329670397036",NA,NA,NA,"0.4166666667",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"74","6","je sais pas encore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,"0.5",NA,"0.333333333333333","1",NA,NA,"0.25",NA,NA,NA,NA
"75","3","je te l'ai dit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.3333333333",NA,NA,"0.2",NA,NA,NA,NA
"76","9","quand il j'aurai fini on les mettra.","0.027027027027027","0.125",NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,"0.187499999990625",NA,NA,NA,"0.3333333333",NA,NA,"0.666666666666667","0.3333333333",NA,NA,"0.125",NA,NA,NA,NA
"77","4","la poussette on la on la met là.
ah ouais hein.",NA,NA,NA,NA,"0.1818181818",NA,NA,"0.160482877126714","0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"78","2","les enfants.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","10","c'est le soir donc les bébés sont déjà au lit.","0.0810810810810811",NA,"0.2","0.2",NA,NA,NA,"0.17844415293647","0.111111111111111",NA,"0.2","0.2",NA,"0.25",NA,NA,NA,"0.5",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"80","0","comme ça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","12","tu veux installer le papa tout au fond parce que c'est un peu dur.",NA,"0.0625","0.2","0.2",NA,NA,NA,"0.243825024764204","0.222222222222222","0.857142857128163",NA,NA,"0.459487563169757",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.03125","0.03125",NA,NA
"82","9","ouais i- ils mangeaient dehors.","0.0540540540540541",NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.4","0.299999999985",NA,NA,"1","1","0.2","0.2","0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"83","1","qu'un enfant.",NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","9","xxx comme ça y aura un dans le lit là et un dans le lit là.",NA,"0.0625",NA,NA,NA,NA,NA,"0.247556623976238","0.111111111111111","0.90756302525503",NA,NA,"0.489904913662281",NA,NA,NA,NA,NA,NA,NA,"0.0625","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,NA,NA,NA,NA
"85","11","alors maintenant on va donner les prénoms.","0.0540540540540541",NA,NA,NA,NA,"0.2","0.2",NA,"0.111111111111111",NA,"0.2","0.2",NA,"0.2857142857",NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2857142857",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"86","8","alors elle elle s'appellera .
les je vais déjà faire elle.","0.027027027027027",NA,NA,NA,NA,"0.2","0.2","0.149824689625288",NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,"0.0909090909",NA,NA,NA,NA
"87","6","elle elle s'appelle Rose.
et elle Elsa.
elle Etoile.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,"0.08","0.08",NA,NA
"88","0","Etoile filante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2","le papa il s'appelait il s'appelle Pierre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"90","8","moi je fais les béb- les enfants toi tu fais les adultes.","0.162162162162162",NA,NA,NA,NA,NA,NA,"0.172399883595969",NA,"0.870329670397036",NA,NA,"0.367168018318356","0.5",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.1666666667",NA,NA,NA,NA
"91","1","d'accord maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","5","c'est moi qui dois la faire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.1428571429",NA,NA,NA,NA
"93","7","quoi maman?
xxx mais euh du coup on n'a pas prévu de salle de bain.",NA,NA,NA,NA,NA,NA,NA,"0.261215489343384",NA,"0.866165413596941",NA,NA,"0.402199864522899",NA,NA,NA,NA,NA,NA,NA,"0.0588235294","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.142857142857143","0.142857142857143"
"94","9","non c'est dans la ch- dans a-.
non là.
d'accord maman.
et les brosses là dedans.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.276092613817988","0.111111111111111","0.832653061219032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2777777778","0.0555555556","0.333333333333333",NA,"0.0526315789473684","0.0526315789473684",NA,NA,NA,NA,NA
"95","3","oui maman.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
