id_text;document;freq_texte_freq_text
191;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.65.txt;3522.2219549286588
192;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.79.txt;5216.813687203565
193;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.87.txt;7668.289760186478
194;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.94.txt;9245.27296519274
195;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.02.txt;7038.466566252937
196;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.14.txt;8182.132056556981
197;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.21.txt;6747.865427871422
198;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.27.txt;7239.6343498626575
199;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.4.txt;8014.901312548455
200;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.47.txt;6841.657267226418
201;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.56.txt;8436.84388272571
202;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.66.txt;7529.929864519314
203;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.74.txt;8436.239886972862
204;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.81.txt;8344.510057376554
205;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_2.92.txt;8317.234522769624
206;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_3.08.txt;7773.691275654726
207;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_3.1.txt;8481.247723901344
208;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_3.17-(1).txt;7899.0634476130335
209;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_3.17.txt;6629.492417640735
210;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_3.63.txt;8107.148044763208
212;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_4.74.txt;8924.148771819551
213;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_5.3.txt;7973.635888532743
214;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_5.85.txt;8793.172193377024
215;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_1.69.txt;3826.458191026773
216;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_1.9.txt;4968.991301350353
217;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_1.96.txt;4116.255550952344
218;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.02.txt;8781.021196776499
219;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.07.txt;8815.333288472524
220;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.15.txt;9093.346629648304
221;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.25.txt;8939.307795355
222;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.32.txt;10136.977164257378
223;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.4.txt;8912.74625886857
224;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.52.txt;9372.769710116017
225;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.65.txt;9490.680087784518
226;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_2.92.txt;8238.862552244396
227;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_3.0.txt;8640.906026908086
228;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Léonard_3.23.txt;8982.26225282224
229;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.01.txt;3949.826622290692
230;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.11.txt;3786.0350253714214
231;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.2.txt;3899.839647934458
232;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.24.txt;3532.499540237777
233;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.3.txt;3818.3114462207536
234;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.38.txt;3745.0417432150316
235;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.51.txt;3178.0933639387868
236;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.62.txt;3296.8940611082094
237;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.76.txt;3785.9272880440326
238;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.85.txt;6454.40812372483
239;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_1.95.txt;5878.750254421858
