"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"112","7","oh@i c'est pas normal que l'enfant est dans son lit dis donc.",NA,"0.12499999995625","0.25","0.25",NA,NA,NA,"0.208969555873901","0.111111111111111","0.891428571483233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"113","5","maman va xxx dormir cinq couvertures.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"114","1","ah@i c'est toi maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"115","5","et voilà maman.",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"116","5","mais maman y a trop peur le bébé.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.125","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"117","2","ah@i bon d'accord.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","0.7",NA,NA
"118","5","le bébé lui il est ici il va dormir dans la poussette il dort lui.",NA,NA,NA,NA,NA,NA,NA,"0.226552187965059",NA,"0.900000000020571",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"119","1","une couverture au bébé.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","5","oh@i tu as vu il voit plus rien le bébé.",NA,NA,NA,NA,NA,NA,NA,"0.144885558739238",NA,"0.841558441596378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,"0.15","0.15",NA,NA
"121","1","la couverture est sur sa tête.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"122","3","là y a petit ours peluche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.1","0.1",NA,NA
"123","8","et en fait on va dormir sur la cheminée.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,"0.382677701845491",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.1111111111","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"124","6","va aller chercher le vrai Père noël.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.390907329858627",NA,NA,"0.222222222222222","0.222222222222222",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.05","0.05",NA,NA
"125","0","yyy père noël.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2","nan il est pas derrière.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"127","1","il est pas dans cette caisse.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"128","8","oh@i oui ça on disait que lui c'est un xxx.",NA,"0.159090909082955",NA,NA,"0.1818181818",NA,NA,"0.162109716071586","0.111111111111111","0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,"0.01","0.01",NA,NA
"129","9","et ça y a encore des Playmobil en bas.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951","0.25","0.25",NA,"0.2222222222",NA,NA,NA,NA,NA,NA,"0.1111111111","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"130","4","oh@i mais c'est.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"131","3","nan il va en fait il est mort il est rôti.",NA,NA,NA,NA,NA,NA,NA,"0.163640858608029",NA,"0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"132","6","car l'enfant l'enfant il a là il est tard le poêle.",NA,NA,"0.25","0.25",NA,NA,NA,"0.195384292725644",NA,"0.881632653037295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0769230769","0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
