"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"301","0","le fantôme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","7","non dis pas au secours c'est juste une histoire à l'école.",NA,NA,NA,NA,NA,NA,NA,"0.209532378223035","0.166666666666667","0.835714285733388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2142857143",NA,"0.333333333333333",NA,NA,NA,NA,"0.105","0.105",NA,NA
"303","5","c'est juste une histoire.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"304","3","ben oui.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"305","6","Halloween bah oui c'est tout près Halloween.",NA,NA,NA,NA,"0.125",NA,NA,NA,NA,NA,NA,NA,"0.342901166506272",NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,"0.115","0.115",NA,NA
"306","8","c'est bientôt Halloween je te dis oui.",NA,NA,NA,NA,"0.125","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.125","0.01","0.01",NA,NA
"307","4","alors le papa reste là.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"308","8","alors que le papa va au lit euh la maman va au lit.",NA,"0.116666666730833",NA,NA,NA,"0.2","0.2","0.231274383953715",NA,NA,NA,NA,"0.347473182080098",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"309","10","non aujourd'hui on n'a plus de à manger.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.822857142875951","0.25","0.25",NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.4444444444",NA,"0.333333333333333",NA,NA,NA,NA,"0.07","0.07",NA,NA
"310","19","ils peuvent pas le manger et même dans dans les courses ils ont tout pris et tout mangé.","0.162162162162162",NA,NA,NA,NA,NA,NA,"0.27320971028325","0.222222222222222","0.920300751895321",NA,NA,"0.342179269315602","0.3333333333","0.2222222222","0.111111111111111","0.111111111111111","0.5","0.6666666667",NA,"0.1111111111","0.666666666666667",NA,"0.142857142857143","0.142857142857143",NA,"0.1466666667","0.1466666667","0.166666666666667","0.166666666666667"
"311","4","dans tous les magasins.","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.22","0.22",NA,NA
"312","7","ben oui dans tous les magasins y a rien.","0.0810810810810811",NA,NA,NA,"0.2222222222",NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.115","0.115",NA,NA
"313","1","papa au lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","6","et attends laisse moi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.333333333333333","1","0.0714285714285714","0.0714285714285714","0.25",NA,NA,NA,NA
"315","1","ah Céline.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","20","ils ont tout le temps envie de faire la sieste parce que ils arrêtent pas dormir.","0.108108108108108","0.109375000005469","0.25","0.25",NA,NA,NA,"0.238320915926454","0.111111111111111","0.90756302525503","0.25","0.25","0.399379005715291","0.25","0.25","0.222222222222222","0.222222222222222","1","1","0.1875",NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"317","2","bonne nuit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","0.7",NA,NA
"318","13","j'ai envie de jouer tout le temps dans cette maison.",NA,NA,NA,NA,NA,NA,NA,"0.154035331600905","0.111111111111111","0.857142857128163","0.25","0.25","0.384049306522576",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.0909090909","0.22","0.22",NA,NA
"319","3","non non.",NA,NA,NA,NA,"0.5",NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
