fichier	corpus	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Coralie1_Arn_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2721	672	4;03.17	4.25	5	2	3	50	8	118	10	0	6	2	5	5	11	0	12	2	5	77	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Corentin1_Ber_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1683	287	4;01.05	4.08333	2	2	0	13	8	37	1	0	10	1	5	6	7	0	14	0	0	79	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Elif1_Ber_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1081	231	4;08.11	4.66667	1	1	1	9	7	47	3	0	2	1	1	3	8	0	12	3	2	25	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Elliot1_Dem_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1463	281	4;04.24	4.33333	1	1	2	2	14	59	15	0	9	1	3	8	10	0	17	3	1	51	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Engi1_Hur_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	279	105	4;03.17	4.25	0	1	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_Hugo1_Hyp_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	641	124	4;05.30	4.41667	0	0	0	37	3	73	7	0	3	1	2	0	2	0	3	1	0	12	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_alexis1_ras.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	417	115	4;07.05	4.58333	0	2	0	1	2	28	2	0	1	0	0	1	2	0	3	0	0	6	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_alice1_cor.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	635	136	4;09.17	4.75	1	1	0	3	6	42	6	0	0	0	1	1	4	0	2	0	0	16	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_aline1_gan.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	780	166	4;08.11	4.66667	0	1	0	7	2	67	0	0	0	2	1	0	5	0	6	2	1	19	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_aline1_ron.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	902	208	4;07.05	4.58333	1	1	2	1	7	82	2	0	1	2	4	1	1	0	1	0	1	11	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_alissa1_cas.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	470	84	4;03.17	4.25	0	3	2	5	5	33	1	0	3	0	0	0	2	0	1	0	0	18	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_baptiste1_lel.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	552	164	4;05.30	4.41667	1	2	0	2	3	20	0	0	1	0	0	0	4	0	4	0	0	15	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_benedicte1_let.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1354	323	4;03.17	4.25	2	0	3	10	5	80	4	0	1	2	1	5	4	0	14	2	0	36	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_camille1_mer.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	878	178	4;05.30	4.41667	0	0	1	4	2	46	2	0	1	0	1	1	0	0	6	0	0	26	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_celene1_ber.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2458	577	4;	4	7	6	2	9	17	113	12	0	9	1	9	8	12	0	34	3	2	65	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_charlotte1_leb.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	351	80	4;02.12	4.16667	0	0	0	3	1	17	0	0	0	0	0	1	1	0	2	0	0	3	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_chloe1_fau.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1391	305	4;01.05	4.08333	8	1	1	5	7	95	5	0	7	2	3	9	6	0	18	0	1	38	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_constant1_pap.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	974	234	4;04.24	4.33333	0	5	0	1	0	19	1	0	0	0	2	3	8	0	8	0	0	15	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_corentin1_boi.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2934	748	4;08.11	4.66667	7	8	3	44	30	225	23	0	9	9	16	18	16	0	18	3	1	106	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_elea1_cur.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	995	227	4;03.17	4.25	3	3	1	12	2	73	0	0	4	4	1	6	1	0	3	4	0	15	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_gabriel1_rez.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	712	110	4;01.05	4.08333	1	0	0	11	6	49	7	0	1	1	0	2	3	0	3	1	0	25	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_gaelle1_bou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	523	138	4;09.17	4.75	2	1	0	0	1	49	1	0	1	3	0	1	0	0	0	0	0	15	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_juliette1_sto.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1358	379	4;05.30	4.41667	1	1	2	8	19	70	9	0	3	0	2	7	13	0	8	0	1	65	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_laura1_bah.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	768	125	4;05.30	4.41667	1	1	0	7	3	54	0	0	3	2	1	1	4	0	2	1	2	30	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_laura1_llo.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	252	61	4;02.12	4.16667	0	0	1	3	3	19	1	0	1	0	0	1	1	0	2	0	0	1	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_laureen1_gud.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	575	125	4;10.23	4.83333	5	0	0	1	5	46	0	0	2	0	0	0	5	0	3	0	0	22	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_laurie1_jam.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	438	84	4;09.17	4.75	1	3	3	0	3	20	3	0	2	0	0	2	1	0	4	0	1	8	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_lorraine1_spo.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	569	240	4;	4	0	4	0	0	4	26	2	0	2	1	0	4	1	0	3	0	0	8	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_lou1_tho.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1204	583	4;02.12	4.16667	1	15	5	0	0	32	6	0	0	0	1	0	0	0	1	0	0	12	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_louis1_cas.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	614	123	4;07.05	4.58333	2	1	0	3	3	51	4	0	1	1	0	5	3	0	15	0	0	14	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_louis1_lho.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	701	167	4;04.24	4.33333	2	6	1	3	1	41	5	0	2	0	3	5	13	0	3	4	1	30	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_louis1_utn.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	241	38	4;05.30	4.41667	0	0	0	1	5	22	2	0	0	0	0	0	2	0	7	1	0	7	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_louis2_utn.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	581	118	4;05.30	4.41667	0	5	1	2	13	47	15	0	5	0	0	1	18	0	4	1	2	14	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_louise1_geo.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	928	177	4;09.17	4.75	1	1	2	5	11	74	1	0	2	0	3	5	8	0	13	0	1	29	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_luana1_alb.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	660	131	4;09.17	4.75	0	1	0	12	4	29	1	0	0	0	3	1	7	0	5	2	0	42	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_lucie1_led.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	947	228	4;03.17	4.25	1	2	0	1	2	44	5	0	3	2	2	6	6	0	13	0	0	18	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_manon1_ern.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1687	305	4;05.30	4.41667	14	2	0	8	14	147	7	0	14	2	0	1	14	0	26	9	2	42	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_morgane1_mar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	825	153	4;	4	6	0	1	1	6	64	10	0	5	5	8	4	3	0	8	1	4	24	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_oscar1_fri.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	516	86	4;	4	0	1	0	3	1	28	2	0	2	6	1	1	3	0	0	0	3	16	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_pauline1_man.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	657	135	4;05.30	4.41667	1	0	0	4	12	54	1	0	2	1	2	1	6	0	2	0	0	18	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_raphael1_leg.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1002	321	4;	4	0	9	2	12	10	83	4	0	2	0	8	4	8	0	2	0	0	32	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_sarah1_fra.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	524	111	4;07.05	4.58333	0	1	0	1	2	15	1	0	0	2	1	2	0	0	1	0	0	11	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_tidiane1_ecc.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	848	167	4;08.11	4.66667	0	1	0	2	2	84	5	0	2	0	0	6	6	0	6	1	1	10	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_walid1_mat.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	662	136	4;04.24	4.33333	0	0	3	5	6	29	2	0	2	0	6	2	1	0	4	0	1	8	x
./ttg_perceo_clan/Enfants_Trans_4-5_ans_xaviere1_leg.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	669	134	4;	4	0	0	0	3	3	64	11	0	2	0	0	0	4	0	7	0	0	11	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Alban1_Tah_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	424	105	5;02.12	5.16667	0	3	0	3	4	13	0	0	1	1	0	2	3	0	3	1	2	26	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Antonin1_Jer_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	644	165	5;04.24	5.33333	1	1	1	4	2	36	0	0	4	2	1	1	1	0	7	2	0	16	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Axel1_Jac_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	784	131	5;02.12	5.16667	1	2	0	1	7	43	1	0	1	0	0	4	7	0	2	0	0	21	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Camille1_Sil_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	619	94	5;09.17	5.75	0	0	0	32	12	43	0	0	1	4	2	10	11	0	1	0	1	10	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Capucine1_San_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	944	224	5;04.24	5.33333	0	2	2	3	9	57	2	0	5	2	3	12	3	0	7	0	2	27	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Eliott1_Chi_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	586	140	5;01.05	5.08333	1	4	0	10	3	36	1	0	2	1	2	0	3	0	9	1	0	8	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Elise1_Hel_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	911	148	5;08.11	5.66667	8	9	0	6	14	57	3	0	1	0	4	8	8	0	8	1	5	31	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Ester1_Zeh_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1432	281	5;	5	2	2	0	12	8	97	1	0	7	0	1	6	11	0	7	6	0	42	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Joachim1_Alt_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	776	208	5;01.05	5.08333	0	8	0	5	7	23	1	0	6	1	1	8	8	0	2	0	1	14	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_Joseph1_Cla_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1528	185	5;09.17	5.75	0	0	2	33	24	108	6	0	6	1	2	11	13	0	6	2	1	66	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_adele1_tar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	419	59	5;04.24	5.33333	1	1	0	34	1	24	0	0	0	0	1	3	2	0	2	0	2	19	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_adeline1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	823	133	5;	5	0	1	0	13	2	52	1	0	4	1	0	1	2	0	5	0	1	20	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_anais1_men.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1276	262	5;04.24	5.33333	1	1	1	24	3	107	6	0	7	0	5	1	3	0	8	5	1	8	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_andrea1_car.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1293	180	5;02.12	5.16667	2	2	0	4	14	139	4	0	6	0	6	7	18	0	18	2	0	36	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_antoine1_nus.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	338	67	5;02.12	5.16667	0	0	0	1	3	16	0	0	5	0	0	4	3	0	5	0	1	17	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_camille1_bar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	294	57	5;07.05	5.58333	0	1	0	5	2	19	4	0	0	0	2	2	0	0	4	1	0	4	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_clemence1_bra.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	394	70	5;08.11	5.66667	1	2	1	1	3	30	1	0	9	0	2	1	5	0	3	2	0	10	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_cleophee1_pie.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1229	240	5;	5	7	1	0	9	6	80	6	0	9	0	1	2	5	0	15	0	1	38	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_emilie1_rig.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	435	72	5;08.11	5.66667	0	1	0	0	1	23	0	0	2	2	1	2	2	0	3	0	0	5	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_florian1_sai.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	622	162	5;03.17	5.25	1	0	0	5	1	36	2	0	1	0	2	3	3	0	3	1	1	17	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_gaetan1_bau.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	255	64	5;02.12	5.16667	0	1	1	0	4	29	0	0	0	0	1	1	1	0	1	0	0	6	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_hibraime1_ber.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	322	82	5;07.05	5.58333	1	2	0	1	3	22	3	0	0	1	0	1	4	0	2	0	1	14	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_ines1_hor.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1640	243	5;10.23	5.83333	10	3	0	10	15	115	3	0	4	2	15	11	6	0	10	3	1	38	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_jeanne1_hil.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2188	293	5;07.05	5.58333	3	3	0	7	32	127	10	0	5	3	0	21	8	0	10	1	3	95	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_jeremy1_pat.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	581	136	5;03.17	5.25	0	6	1	4	5	64	3	0	4	1	0	3	2	0	2	0	0	9	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_jessica1_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	575	109	5;05.30	5.41667	0	1	0	41	12	39	3	0	1	0	0	2	3	0	1	0	0	3	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_laurine1_car.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1299	457	5;05.30	5.41667	5	1	5	12	4	48	7	0	3	0	3	7	5	0	24	0	2	51	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_laurine1_gil.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	868	189	5;	5	1	2	0	3	9	64	5	0	1	1	2	3	11	0	5	1	0	47	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_laurine2_car.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2637	678	5;05.30	5.41667	18	4	3	10	19	137	13	0	7	0	5	20	6	0	35	2	4	88	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_leo1_par.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1393	392	5;05.30	5.41667	2	2	0	9	9	62	5	0	5	2	3	5	8	0	8	1	1	68	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_lilou1_hua.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	724	137	5;03.17	5.25	2	1	1	1	3	29	8	0	3	0	3	1	12	0	6	0	0	15	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_luca1_bar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2645	601	5;03.17	5.25	4	6	1	23	7	156	13	0	6	3	17	25	12	0	35	2	0	66	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_maelle1_pap.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3217	852	5;03.17	5.25	6	8	9	21	14	282	14	0	5	2	3	26	14	0	56	10	6	119	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_manon1_kho.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	792	191	5;03.17	5.25	1	0	3	1	10	48	3	0	1	0	4	6	7	0	7	1	1	21	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_manon1_lag.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	270	76	5;07.05	5.58333	1	1	0	1	2	19	1	0	1	0	2	0	2	0	1	0	0	8	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_margaux1_gil.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	954	300	5;	5	0	9	1	7	10	36	6	0	4	0	0	2	4	0	6	1	0	31	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_margot1_koe.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	434	66	5;03.17	5.25	0	1	1	1	2	35	1	0	3	0	1	1	2	0	1	1	1	4	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_mathieu1_car.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	430	83	5;05.30	5.41667	0	0	0	16	3	31	6	0	0	0	0	2	3	0	3	0	0	19	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_mathilde1_ham.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	365	115	5;03.17	5.25	2	0	1	0	0	15	0	0	1	0	1	0	2	0	1	0	0	16	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_mathilde1_ric.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	650	138	5;05.30	5.41667	2	1	0	2	19	35	4	0	5	1	7	3	6	0	1	2	0	17	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_maurine1_her.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1033	225	5;04.24	5.33333	0	3	2	4	2	90	14	0	5	4	9	4	3	0	9	4	1	29	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_remi1_did.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1439	411	5;02.12	5.16667	2	2	0	12	13	84	9	0	9	0	0	11	8	0	6	1	1	33	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_robin1_lem.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	441	111	5;04.24	5.33333	0	0	0	5	10	32	1	0	1	0	3	1	8	0	2	0	0	12	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_romy1_tha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	753	139	5;05.30	5.41667	0	0	0	6	6	75	4	0	1	0	3	0	5	0	6	1	0	11	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_samuel1_len.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	461	74	5;	5	0	2	0	1	3	16	0	0	0	1	0	3	7	0	7	1	0	8	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_sebastien1_bou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	309	87	5;	5	0	2	0	2	2	21	1	0	2	0	0	0	6	0	1	0	1	4	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_thibaut1_der.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	184	71	5;03.17	5.25	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	8	x
./ttg_perceo_clan/Enfants_Trans_5-6_ans_valentin1_lan.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	381	61	5;09.17	5.75	3	1	1	4	5	25	0	0	2	0	2	2	2	0	2	1	0	10	x
./ttg_perceo_clan/Enfants_Trans_6-10_ans_Carla1_Con_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	843	163	6;	6	2	1	0	2	21	76	3	0	2	2	11	4	6	0	1	2	0	40	x
./ttg_perceo_clan/Enfants_Trans_6-10_ans_Dania1_Col_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1139	153	6;	6	0	0	0	20	3	135	2	0	5	9	5	2	2	0	9	0	0	48	x
./ttg_perceo_clan/Enfants_Trans_6-10_ans_Erwan1_Fer_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	699	281	6;	6	2	1	3	2	0	38	0	0	1	0	1	0	2	0	2	1	3	15	x
./ttg_perceo_clan/Enfants_Trans_6-10_ans_Eva1_Goe_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1155	209	6;	6	0	0	0	31	11	79	6	0	2	4	2	10	1	0	2	2	0	29	x
./ttg_perceo_clan/Enfants_Trans_6-10_ans_bengaly1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	359	62	6;04.24	6.33333	0	0	1	1	0	14	0	0	5	1	1	3	0	0	8	0	0	6	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_alexandre_lorraine_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	653	151	9;09.17	9.75	0	1	0	2	2	57	0	0	5	0	1	3	3	0	1	1	0	14	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_alexandre_tristan_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	881	133	11;	11	0	1	0	9	11	55	3	0	8	4	2	4	7	0	12	3	2	23	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_amel_ophelia_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	791	215	6;09.17	6.75	0	1	0	15	7	64	4	0	3	1	0	3	1	0	6	1	0	18	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_amelie_mathieu_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	405	124	10;	10	0	1	0	1	2	23	1	0	1	0	0	0	1	0	3	1	0	7	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_antoine_quentin_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	921	216	7;04.24	7.33333	1	1	0	14	7	69	6	0	3	2	2	9	1	0	1	1	1	32	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_arthur_paul_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1917	297	7;03.17	7.25	0	2	1	39	11	181	12	0	3	0	3	8	3	0	7	2	3	60	x
