fichier	dossier	loc	age	utt	token	FUT	CONJ	SUBJ	INF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	cest+que	ya+++qu	ya+qu	v+inf	dit+qu	plus+qu	proobj
../tcof/chi-phi-metaok/clemence_marine_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	76	821	46;	4	6	0	3	9	83	5	1	4	2	0	0	7	5	0	0	0	8	0	5	
../tcof/chi-phi-metaok/damien_benjamin_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	178	1949	46;	1	6	0	19	16	207	10	0	10	0	4	3	10	1	2	1	0	18	0	7	
../tcof/chi-phi-metaok/dany_flavien_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	123	1627	46;	2	9	0	10	15	150	6	0	11	1	0	6	16	3	0	0	0	12	2	8	
../tcof/chi-phi-metaok/elodie_charlotte_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	117	1412	46;	7	2	0	0	16	135	3	1	10	1	1	6	13	4	8	1	0	15	0	7	
../tcof/chi-phi-metaok/ema_chiara_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	171	1783	46;	2	12	0	12	16	167	10	0	4	3	1	4	6	3	3	1	0	8	0	8	
../tcof/chi-phi-metaok/eva_kiyane_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	73	915	46;	2	6	0	2	11	112	6	1	0	0	1	0	1	0	0	0	0	2	0	8	
../tcof/chi-phi-metaok/farah_vanessa_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	154	1533	46;	1	3	0	14	12	170	6	1	3	3	3	0	6	2	3	1	0	15	0	11	
../tcof/chi-phi-metaok/florent_tony_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	175	1921	46;	5	19	0	8	35	197	11	0	8	2	2	6	7	4	4	1	0	20	2	6	
../tcof/chi-phi-metaok/gaetan_corentin_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	150	2227	46;	16	13	0	10	23	201	12	0	18	4	0	6	13	8	1	0	0	16	0	11	
../tcof/chi-phi-metaok/gregori_hugo_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	223	2513	46;	5	0	0	18	27	233	5	0	12	6	5	4	20	11	9	0	0	20	4	6	
../tcof/chi-phi-metaok/gregory_clement_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	159	1687	46;	7	0	0	7	21	176	6	0	12	1	4	3	20	10	6	2	0	19	7	5	
../tcof/chi-phi-metaok/hugo_julien_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	163	1668	46;	3	7	0	20	19	174	10	0	3	1	0	2	14	7	1	0	0	6	2	8	
../tcof/chi-phi-metaok/jeremy_kilian_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	165	1627	46;	1	11	0	18	19	174	7	1	3	1	0	0	6	3	3	1	0	9	1	9	
../tcof/chi-phi-metaok/julianne_laura_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	142	1331	46;	6	3	0	6	18	157	3	0	4	2	4	3	12	5	1	0	0	6	3	0	
../tcof/chi-phi-metaok/kenza_gabrielle_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	91	1426	46;	1	3	0	8	15	157	6	0	9	5	1	0	4	3	3	2	0	8	0	2	
../tcof/chi-phi-metaok/laura_logan_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	142	1302	46;	6	4	0	4	14	136	11	1	10	1	2	8	9	2	1	0	0	8	0	5	
../tcof/chi-phi-metaok/lea_anissa_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	178	1922	46;	2	11	0	11	20	181	8	1	5	5	1	0	5	2	1	1	0	12	0	15	
../tcof/chi-phi-metaok/leandro_lucas_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	114	1632	46;	3	16	0	19	17	163	7	0	6	0	5	6	12	4	3	2	0	22	0	6	
../tcof/chi-phi-metaok/lina_alexandre_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	118	1490	46;	14	5	0	3	18	156	6	0	8	0	3	7	10	4	3	1	0	17	1	5	
../tcof/chi-phi-metaok/loic_theo_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	126	1615	46;	0	2	0	12	17	150	4	0	5	2	0	0	12	6	1	0	0	17	0	10	
../tcof/chi-phi-metaok/louame_carla_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	212	2041	46;	11	1	0	1	19	193	9	0	9	4	7	3	18	3	8	3	0	18	0	11	
../tcof/chi-phi-metaok/marina_margaux_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	156	1847	46;	3	4	0	14	17	188	5	1	9	4	2	3	12	3	5	0	0	6	1	6	
../tcof/chi-phi-metaok/marine_alicia_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	80	1132	46;	9	1	0	8	7	94	3	0	5	0	1	0	6	2	1	0	0	13	0	6	
../tcof/chi-phi-metaok/mathieu_nicolas_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	136	2055	46;	9	6	0	27	18	218	14	0	15	2	2	5	13	8	2	0	0	12	1	7	
../tcof/chi-phi-metaok/maxime_cynthia_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	136	2069	46;	10	6	0	18	28	207	7	0	13	2	1	5	15	3	5	1	0	13	1	5	
../tcof/chi-phi-metaok/maxime_lucas_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	145	1979	46;	5	3	0	19	20	156	6	3	13	1	5	4	14	4	5	2	0	11	0	11	
../tcof/chi-phi-metaok/maxime_pierre_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	240	2019	46;	2	16	0	15	10	200	9	0	7	1	2	4	11	3	3	0	0	11	1	15	
../tcof/chi-phi-metaok/melissa_capucine_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	190	1675	46;	3	5	0	10	16	151	11	0	5	2	9	2	6	1	1	0	0	7	0	14	
../tcof/chi-phi-metaok/noemie_angeline_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	97	1341	46;	9	6	0	3	14	139	5	0	20	0	1	0	4	3	0	0	0	6	0	6	
../tcof/chi-phi-metaok/nolan_dylan_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	112	1155	46;	1	7	0	10	18	114	8	0	0	0	0	1	4	2	3	1	0	1	0	1	
../tcof/chi-phi-metaok/oceane_zoe_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	183	1665	46;	0	6	0	8	17	165	3	0	5	4	1	1	11	6	5	0	0	8	1	12	
../tcof/chi-phi-metaok/ophlie_emel_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	201	2360	46;	6	13	0	23	25	214	14	0	3	2	3	1	16	4	9	2	0	9	0	8	
../tcof/chi-phi-metaok/pauline_mani_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	200	2479	46;	19	18	0	20	32	230	9	0	7	4	2	5	7	2	4	1	0	16	0	29	
../tcof/chi-phi-metaok/pierre_yanis_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	97	1383	46;	3	6	0	19	19	142	3	0	5	5	1	2	9	5	1	0	0	17	0	2	
../tcof/chi-phi-metaok/robin_thibaut_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	158	1679	46;	1	12	0	19	19	167	1	0	5	1	5	3	8	6	3	1	0	6	1	8	
../tcof/chi-phi-metaok/romain_mehdi_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	131	1762	46;	5	10	0	14	31	180	12	0	4	1	2	4	5	5	3	2	0	13	0	4	
../tcof/chi-phi-metaok/roxane_elena_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	116	1549	46;	2	8	0	2	22	153	4	0	7	3	4	2	4	1	2	0	0	9	0	5	
../tcof/chi-phi-metaok/sarah_carla_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	171	1849	46;	13	4	0	4	29	183	13	1	12	3	4	6	24	9	6	2	0	13	4	5	
../tcof/chi-phi-metaok/sarah_celine_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	211	2099	46;	0	8	0	20	20	212	14	0	8	9	4	2	21	8	4	0	0	18	0	14	
../tcof/chi-phi-metaok/sarah_julien_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	89	906	46;	1	3	0	5	8	94	4	1	6	2	1	2	3	1	0	0	0	4	0	2	
../tcof/chi-phi-metaok/sebastien_kevin_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	190	1824	46;	10	1	0	4	22	164	8	0	17	1	5	2	13	6	7	0	0	24	1	6	
../tcof/chi-phi-metaok/serena_fabien_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	196	1879	46;	4	11	0	13	13	168	9	0	10	0	2	3	5	3	4	1	0	13	0	14	
../tcof/chi-phi-metaok/severine_camille_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	234	2171	46;	8	8	0	4	21	216	8	0	8	3	1	1	15	9	3	0	0	17	0	24	
../tcof/chi-phi-metaok/solene_sofia_cm1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	75	1042	46;	2	3	0	3	12	81	8	0	10	2	3	3	7	3	2	2	0	6	0	4	
../tcof/chi-phi-metaok/thomas_allan_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	185	2043	46;	1	6	0	19	13	203	8	0	3	4	3	5	6	1	1	0	0	9	0	17	
../tcof/chi-phi-metaok/valentine_camille_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	210	2272	46;	1	5	0	6	25	230	13	0	5	3	7	2	17	4	7	0	0	15	0	11	
../tcof/chi-phi-metaok/valentin_manel_ce1_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	180	1690	46;	1	11	0	29	15	180	12	0	1	4	1	2	9	6	1	1	0	9	0	10	
../tcof/chi-phi-metaok/vincent_yvelise_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	53	784	46;	3	6	0	13	9	72	3	0	2	1	0	1	5	1	0	0	0	1	0	4	
../tcof/chi-phi-metaok/walid_logan_ce2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	210	2080	46;	2	12	0	35	23	206	5	1	3	5	6	2	9	3	3	1	0	15	1	17	
../tcof/chi-phi-metaok/xavier_thomas_cm2_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	121	1381	46;	8	2	0	1	13	141	4	0	10	2	1	6	7	4	7	0	0	8	1	1	
../tcof/chi-phi-metaok/yaelle_aurelia_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	211	1852	46;	0	12	0	30	17	196	11	0	2	3	2	3	7	4	3	1	0	7	0	8	
../tcof/chi-phi-metaok/yaelle_elena_cp_proinf.tei_corpo2.cpn.cex 	 PHI 	 ADU 	99	1092	46;	0	8	0	6	18	128	2	0	1	1	3	1	6	3	1	0	0	7	0	5	
../tcof/adu-metaok/1crossfit_mao_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2107	25;	0	0	0	1	1	27	3	0	6	1	7	6	1	0	0	0	0	0	0	1	
../tcof/adu-metaok/2crossfit_mao_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1156	25;	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/39_45_eva_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	3414	19;	3	2	0	243	45	284	26	4	32	7	4	13	13	4	2	0	0	13	1	10	
../tcof/adu-metaok/acc_del_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1361	19;	1	1	0	11	7	57	1	1	5	1	6	3	7	2	2	2	0	2	1	6	
../tcof/adu-metaok/accident_cat_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3260	46;	0	2	0	18	8	44	1	1	6	1	0	4	1	0	0	0	0	0	0	3	
../tcof/adu-metaok/acc_kom_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1267	19;	2	0	0	4	12	55	1	0	2	4	3	2	12	2	2	0	0	4	2	2	
../tcof/adu-metaok/ago_ram_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	947	27;	0	0	0	12	17	52	0	0	7	3	6	1	2	0	1	0	0	2	1	1	
../tcof/adu-metaok/alg_jac_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	2102	19;	0	1	0	23	0	25	3	0	1	0	3	0	1	1	1	0	0	0	0	1	
../tcof/adu-metaok/ang_jul_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	1030	20;	1	0	0	33	4	65	0	0	8	1	4	1	4	1	1	0	0	5	2	1	
../tcof/adu-metaok/apiculteur_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3510	40;02.12	7	5	0	42	67	251	16	1	36	17	20	56	31	2	17	2	0	22	13	17	
../tcof/adu-metaok/apprendreaulycee.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	36	1368	20;	0	13	0	13	17	140	1	1	12	2	7	19	7	2	7	0	0	3	5	0	
../tcof/adu-metaok/aqua_05.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	3863	27;	11	7	0	14	57	241	18	6	20	9	24	48	20	5	13	0	0	2	12	28	
../tcof/adu-metaok/architecte_pie_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	51	1831	32;	4	6	0	18	8	61	4	2	12	0	8	5	6	1	1	0	0	2	2	7	
../tcof/adu-metaok/armee_mer_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	9	3865	20;	0	1	0	25	18	124	4	1	3	2	5	8	10	5	4	1	0	3	1	6	
../tcof/adu-metaok/australie_mes_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3011	30;	0	3	0	8	4	41	2	0	2	0	4	1	5	0	0	0	0	1	0	2	
../tcof/adu-metaok/automobile_gue_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	802	20;	0	0	0	13	13	51	2	0	8	2	2	3	2	0	1	0	0	0	0	2	
../tcof/adu-metaok/ave_bat_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1036	19;	2	1	0	2	3	27	3	0	1	2	2	2	2	1	0	0	0	0	0	1	
../tcof/adu-metaok/aviation_cfo_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3811	24;	1	1	0	1	6	49	1	0	1	0	3	1	3	1	0	0	0	2	0	5	
../tcof/adu-metaok/avoixnue_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	6706	37;	5	1	0	28	25	80	6	2	6	4	12	25	1	0	2	0	0	2	1	8	
../tcof/adu-metaok/bmx_min.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	46	1860	24;	0	0	0	0	8	11	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
../tcof/adu-metaok/boxe_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	11	3118	34;	10	7	0	39	21	144	7	0	13	1	23	43	19	4	7	1	0	7	3	7	
../tcof/adu-metaok/bulletin_gur_09.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	2777	54;	5	4	0	10	3	41	3	0	3	0	1	2	2	0	0	0	0	1	0	10	
../tcof/adu-metaok/cadeaux_bon_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	1646	21;	13	4	0	8	6	63	0	0	3	0	3	3	4	0	0	0	0	3	0	11	
../tcof/adu-metaok/cafe_leg_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	1293	40;	0	2	0	13	3	44	1	0	3	1	1	4	2	1	0	0	0	1	2	13	
../tcof/adu-metaok/carr_mar_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1105	45;	1	2	0	8	12	60	5	1	12	3	6	3	9	2	3	0	0	3	2	4	
../tcof/adu-metaok/cartables_bar_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	3430	20;	0	0	0	0	3	39	0	0	2	0	0	4	3	0	2	2	0	0	1	3	
../tcof/adu-metaok/cha_hey_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	10	1934	18;	2	8	0	29	9	77	8	1	9	0	4	9	2	1	4	0	0	3	3	6	
../tcof/adu-metaok/chee_alb_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1305	21;	0	1	0	0	5	14	0	0	2	0	1	3	6	1	2	0	0	1	0	0	
../tcof/adu-metaok/christine_pru.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	5257	35;	20	19	0	70	50	362	14	1	25	5	6	20	36	6	9	1	0	16	7	21	
../tcof/adu-metaok/cine_sao_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1344	28;	0	0	0	3	2	13	0	0	0	0	0	2	2	0	0	0	0	0	0	1	
../tcof/adu-metaok/comb_bach_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	28	2604	22;	5	2	0	0	36	193	7	2	35	5	12	16	28	5	11	0	0	6	6	7	
../tcof/adu-metaok/communication_bon_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2092	40;03.17	2	4	0	4	23	97	1	0	14	2	7	11	13	3	3	0	0	1	1	21	
../tcof/adu-metaok/comptines_cou_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2502	60;	2	5	0	15	44	196	7	1	31	14	22	34	11	2	8	0	0	9	6	13	
../tcof/adu-metaok/confavc_dau_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	74	3332	45;	0	0	0	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	
../tcof/adu-metaok/consultation_ger_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	2450	40;02.12	4	2	0	8	7	84	8	0	7	2	9	4	9	2	0	0	0	2	2	3	
../tcof/adu-metaok/conv_cai_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	2119	45;	18	2	0	8	7	96	4	1	5	1	5	21	9	0	0	0	0	3	2	24	
../tcof/adu-metaok/conversation_kri_08_part1.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	1758	20;	0	0	0	3	3	19	1	0	0	1	0	0	3	1	0	0	0	5	0	1	
../tcof/adu-metaok/conversation_kri_08_part2.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1630	20;	1	3	0	3	5	19	0	0	1	0	0	1	5	0	1	1	0	0	2	6	
../tcof/adu-metaok/conversation_mat_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	2379	30;	3	3	0	12	21	72	6	0	6	2	4	14	4	3	3	0	0	0	1	7	
../tcof/adu-metaok/coree_ghu_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	17	5274	22;	1	2	0	99	38	192	6	1	20	2	9	17	11	2	0	0	0	7	3	11	
../tcof/adu-metaok/corpus_kem_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	2162	19;	5	5	0	1	3	42	7	0	5	0	0	3	3	2	2	2	0	2	0	6	
../tcof/adu-metaok/corpus_las_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3114	19;	0	0	0	27	2	63	5	0	4	1	0	10	4	0	0	0	0	1	0	9	
../tcof/adu-metaok/cours_mau_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	10	3812	20;	7	1	0	32	6	81	3	2	6	0	5	8	10	6	0	0	0	7	0	4	
../tcof/adu-metaok/dav_gan_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	1847	19;	5	2	0	47	15	79	4	0	4	0	1	7	5	0	1	0	0	2	3	10	
../tcof/adu-metaok/decesprofesseur_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	66	2410	40;02.12	0	0	0	13	4	20	0	0	1	0	1	4	2	1	0	0	0	2	0	1	
../tcof/adu-metaok/deltaplane_tus.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	14	7371	28;	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
../tcof/adu-metaok/democratie_ben_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	13	2877	20;	0	1	0	3	23	94	8	1	7	2	3	3	15	5	4	2	0	4	5	6	
../tcof/adu-metaok/deuilradio_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2631	40;02.12	10	5	0	7	15	154	2	0	15	3	7	12	13	2	3	1	0	3	1	13	
../tcof/adu-metaok/dos_cou_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	3475	22;	0	0	0	49	26	106	6	0	4	6	2	12	16	1	0	0	0	4	4	13	
../tcof/adu-metaok/ecoles_cim_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	44	5398	19;	0	2	0	16	5	43	2	0	0	0	2	5	3	1	1	0	0	1	1	10	
../tcof/adu-metaok/educ_pot_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	21	2429	37;	1	2	0	28	27	153	9	1	22	7	24	22	14	2	7	3	0	1	3	7	
../tcof/adu-metaok/emploi_cha_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	49	2982	44;	1	8	0	20	19	156	2	0	11	2	8	21	13	3	0	0	0	7	0	8	
../tcof/adu-metaok/emplois_gri_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	8	3490	49;	1	9	0	32	10	90	1	0	11	0	5	8	6	3	4	2	0	2	2	3	
../tcof/adu-metaok/employeducnrs.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	35	6333	63;	11	6	0	108	58	446	25	0	45	14	28	56	33	3	10	2	0	5	9	43	
../tcof/adu-metaok/enfant_lem_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	2885	49;	4	8	0	60	28	213	11	3	16	1	6	21	28	4	6	0	0	5	3	25	
../tcof/adu-metaok/ent_cha_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2608	20;	5	1	0	14	14	85	4	0	8	3	2	17	13	1	0	0	0	11	2	14	
../tcof/adu-metaok/entrefilles_bou_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3502	21;	7	6	0	26	7	102	2	1	12	5	7	14	6	0	1	0	0	1	2	13	
../tcof/adu-metaok/erasmusespagne_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	8	3056	20;	3	5	0	70	30	159	5	2	12	0	12	46	10	2	5	0	0	3	4	2	
../tcof/adu-metaok/ergotherapie_sch.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	1580	20;	6	3	0	20	27	87	3	1	5	3	7	21	5	2	5	0	0	1	2	6	
../tcof/adu-metaok/escalade_mic.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4473	22;	0	1	0	4	3	29	3	0	3	0	1	5	9	6	1	0	0	1	2	0	
../tcof/adu-metaok/etudes_gil_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	101	6200	20;	8	6	0	12	19	119	8	1	7	1	5	14	25	5	3	1	0	2	3	3	
../tcof/adu-metaok/etudesmedecine_sim.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	76	2459	18;	9	0	0	15	8	112	7	0	9	2	8	4	8	4	8	4	0	5	1	13	
../tcof/adu-metaok/etudes_rem_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	22	2673	23;	7	4	0	16	9	81	1	1	4	3	5	5	10	3	1	0	0	0	0	6	
../tcof/adu-metaok/etudiantesalariee_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	1816	30;	1	0	0	0	9	43	1	0	4	4	5	3	1	1	2	0	0	0	1	0	
../tcof/adu-metaok/etudiantes_jer_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	44	5349	18;	4	1	0	9	3	43	12	1	2	0	6	6	4	0	1	1	0	0	0	2	
../tcof/adu-metaok/experiences_yer_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	37	4282	30;	7	4	0	67	31	264	9	5	36	8	19	42	21	3	6	1	0	11	6	17	
../tcof/adu-metaok/explorationssonores.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2380	59;	2	7	0	62	45	183	5	1	19	2	18	22	3	1	2	0	0	9	6	2	
../tcof/adu-metaok/famille_fer_08_1.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1133	76;	0	0	0	2	0	9	0	0	0	0	1	2	0	0	0	0	0	1	0	2	
../tcof/adu-metaok/famille_fer_08_2.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	989	76;	3	1	0	8	4	35	0	1	5	0	0	5	1	0	1	0	0	2	0	5	
../tcof/adu-metaok/famille_lem_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	2884	20;	7	4	0	24	6	96	4	0	7	2	3	2	13	6	3	0	0	4	0	13	
../tcof/adu-metaok/famille_pru.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3027	25;	3	0	0	26	20	185	6	0	21	1	8	14	22	3	1	0	0	7	2	14	
../tcof/adu-metaok/famille_ren_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	25	4851	51;	3	5	0	26	11	82	9	3	9	3	2	7	3	0	1	0	0	4	2	5	
../tcof/adu-metaok/fete_lec_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	3391	50;	1	1	0	2	3	60	4	0	2	6	3	6	2	1	0	0	0	5	0	1	
../tcof/adu-metaok/film_tre_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	5818	19;	10	5	0	17	17	184	11	1	2	1	7	23	17	4	3	0	0	4	4	20	
../tcof/adu-metaok/footballeurprofessionnel_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	13	2016	63;	7	2	0	93	24	121	13	3	15	3	5	36	7	0	0	0	0	11	1	5	
../tcof/adu-metaok/foot_mar_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	30	2951	56;	10	3	0	15	10	68	7	0	10	2	8	8	3	0	3	1	0	1	0	8	
../tcof/adu-metaok/fraise_ber_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	13	4226	21;	1	5	0	8	8	61	6	0	6	2	5	3	2	1	2	1	0	6	0	7	
../tcof/adu-metaok/garcons_tou_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3237	23;	2	1	0	18	4	84	11	1	3	1	3	7	4	2	2	0	0	7	0	18	
../tcof/adu-metaok/gestapo_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1724	80;	2	0	0	64	15	101	5	0	6	3	9	12	2	1	1	0	0	7	1	4	
../tcof/adu-metaok/gothique_cho_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	2601	35;	7	1	0	10	25	106	12	2	18	1	13	14	10	2	5	0	0	2	4	13	
../tcof/adu-metaok/grandsparents_bar_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	2100	77;	6	3	0	25	10	62	8	1	4	1	4	9	7	3	2	0	0	3	0	6	
../tcof/adu-metaok/groupe_sav_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	2444	25;	4	1	0	1	9	100	7	0	2	3	4	20	9	1	3	0	0	0	1	5	
