,sent_id,sentence,DiversitéLemmes,ProportionsVerbes,ProportionNoms,ProportionsAdjectif,ProportionClitiques,ProportionStopWords,ProportionSymboles,RapportPonctuationSurMots,ProportionAdvTemp,ProportionVerbeEtat,PropAddition,PropBut,PropCause,PropComparaison,PropConcession,PropConclusion,PropCondition,PropConsequence,PropEnumeration,PropExplication,PropIllustration,PropJustification,PropOpposition,PropRestriction,PropExclusion,PropTemps
139,139,"il est déjà fait nan ça c'était le petit dej .
allez tchictchic@o allez j'ai fait ...
voilà le papa il prépare le manger la maman avec /.",20,0.25,0.10714285714285714,0.0,0.0,0.4642857142857143,4.142857142857143,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,ça y est j'ai fait le mager .,8,0.125,0.125,0.0,0.0,0.625,3.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141,t'as fait le manger ?,5,0.4,0.0,0.0,0.0,0.4,4.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142,"oui .
allez on on xxx ...
on va chercher la grande à l'école alors ?",10,0.2857142857142857,0.07142857142857142,0.0,0.0,0.2857142857142857,3.9285714285714284,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143,ouais je vais la chercher toi tu reste ici le temps de préparer la dinde /.,13,0.25,0.125,0.0,0.0,0.375,3.875,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,"je reste avec les bébés alors .
parce qu'ils vont pleurer tu vas même pas les entendre .
oh bah ouais après il vont pleurer !",18,0.2916666666666667,0.041666666666666664,0.0,0.0,0.5,4.166666666666667,0.125,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145,oh !,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,146,bah justement ils se mettent à pleurer je vais aller les chercher !,10,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,4.416666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147,"oh le bébé il pleure .
allez c'est l'heure d'aller au lit !",5,0.2,0.2,0.0,0.0,0.4,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,"bah nan on va manger elle rentre de l'école .
xxx c'est l'heure de manger .
toi quand tu rentres de l'école tu vas au dodo ?",21,0.2,0.13333333333333333,0.0,0.0,0.36666666666666664,3.466666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
149,149,"ouais .
oh bah non !",4,0.0,0.0,0.0,0.0,0.0,3.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150,allez j'enlève mon sac je vais plus à l'école !,9,0.2727272727272727,0.18181818181818182,0.0,0.0,0.45454545454545453,3.6363636363636362,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,151,alors q'est-ce qu'elle demande q'est-ce qu'il demande le papa ?,10,0.21428571428571427,0.07142857142857142,0.0,0.0,0.6428571428571429,3.9285714285714284,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152,^ comment c'était l'école ?,5,0.0,0.2,0.0,0.0,0.8,4.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,ça va .,2,0.5,0.0,0.0,0.0,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,154,t'as bien travaillé ?,4,0.25,0.0,0.0,0.0,0.25,5.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155,"ouii parce qu'on n'a rien fait .
oh !",9,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,3.7777777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,t'as fait combien d'éval aujourd'hui ?,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,5.428571428571429,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157,"une .
une .
trois même !",3,0.0,0.0,0.0,0.0,0.25,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,trois !,1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,159,et ça s'est bien passé ?,6,0.16666666666666666,0.0,0.0,0.0,0.5,3.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,160,"ouais .
alors on n'a qu'une seule table haute alors on va mettre un bébé et puis il ...
l'autre il va aller sur une grande table !",20,0.17857142857142858,0.10714285714285714,0.0,0.0,0.4642857142857143,3.857142857142857,0.10714285714285714,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,"et puis il rentre pas le bébé .
ah nan vas-y il rentre ...
nan mais il rentre pas .
a@o Il est gros il mange trop de légumes !",13,0.2,0.1,0.0,0.0,0.5,3.5,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
162,162,on va le prendre dans les bras pour lui donner le bibi .,10,0.25,0.16666666666666666,0.0,0.0,0.4166666666666667,3.8333333333333335,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,le bibi !,2,0.0,0.5,0.0,0.0,0.5,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,xxx regarde il est là le bibi !,8,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5555555555555556,3.3333333333333335,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,un biberon pas le bibi !,5,0.0,0.4,0.0,0.0,0.6,3.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166,tiens c'est toi qui donne le bibi .,8,0.125,0.125,0.0,0.0,0.5,3.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167,"allez reste debout sur ta chaise .
xxx .
ahou@o il est tombé !",11,0.2727272727272727,0.18181818181818182,0.0,0.0,0.36363636363636365,4.7272727272727275,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,xxx Ahou@o !,4,0.0,0.25,0.0,0.0,0.25,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,"il a fait une roulade avant ...
voilà !",7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,5.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,"mais c'est xxx ...
tiens on va le prendre comme ça .",11,0.18181818181818182,0.0,0.0,0.0,0.5454545454545454,4.090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
171,171,"voilà .
regarde la maman elle le prend dans les bras c'est plus facile .
regarde oh il voulait un câlin de la maman /.",18,0.20833333333333334,0.16666666666666666,0.0,0.0,0.4166666666666667,4.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172,voilà !,1,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,173,"voilà t'as réussi .
ah maintenant le deuxième bibi .
allez !",10,0.3,0.1,0.0,0.0,0.3,5.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,merci !,1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,allez tout le monde à table on va manger !,8,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3333333333333333,4.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,"qu'es-ce que tu as préparé de bon maman papa ?
des épinards ...
ah des epinards c'est bon ça les épinards !",15,0.09090909090909091,0.22727272727272727,0.0,0.0,0.6818181818181818,3.909090909090909,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,"avec de la soupe carbonara .
de la soupe carbonara ?",5,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,4.666666666666667,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,mais qu'est-ce que c'est ?,4,0.14285714285714285,0.0,0.0,0.0,1.0,3.2857142857142856,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
179,179,"nan .
de la sauce carbonara ?",5,0.0,0.4,0.0,0.0,0.2,4.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,"ouais .
et puis quoi aussi ?",5,0.0,0.0,0.0,0.0,0.4,4.4,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,"bah des pâtes .
ah bah oui des pâtes à la carbonara .
allez tiens !",12,0.13333333333333333,0.2,0.0,0.0,0.26666666666666666,3.533333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,Euh mange mange mange et mange et mange !,3,0.625,0.0,0.0,0.0,0.25,4.75,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,oh bah dis donc c'est très bon ce que tu nous a préparé !,12,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,3.5,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,allez on donne aux chats aussi !,8,0.25,0.125,0.0,0.0,0.375,3.625,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,"mange mange mange mange ...
voilà !
et comme ça tout le monde mange !",8,0.5,0.08333333333333333,0.0,0.0,0.4166666666666667,5.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
186,186,"Voilà .
la petite fille elle rentre à l'école .",1,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,"bah attends maintenant je vais aller changer les bébés ...
oui mais il faut que moi j'amène ...
comme ça ils sont tout prorpres .",19,0.2608695652173913,0.043478260869565216,0.0,0.0,0.5217391304347826,4.6521739130434785,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0
188,188,"la petite fille à l'école .
voilà je vais changer ...
allez viens !",10,0.4166666666666667,0.16666666666666666,0.0,0.0,0.3333333333333333,4.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,c'est dejà l'heure d'amener la grande à l'école eh bisous hein ma chérie smack@o !,16,0.05555555555555555,0.2222222222222222,0.0,0.0,0.3888888888888889,3.7777777777777777,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,"bisous smack@o .
travaille bien !",4,0.25,0.0,0.0,0.0,0.0,7.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,travaille bien .,2,0.5,0.0,0.0,0.0,0.0,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,"alors on va en remettre un au dodo comme ça il est changé il a mangé ...
allez tu vas au travail smack@o et voilà .
oh il sont fatigués quand ils sont petits comme ça regarde .",27,0.23076923076923078,0.05128205128205128,0.0,0.0,0.5384615384615384,3.9743589743589745,0.07692307692307693,0.02564102564102564,0.0,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564
193,193,hop !,1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,"hop !
xxx .
au dodo !",6,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,eh tu laisses jouer le petit un petit peu !,8,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,3.7777777777777777,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,allez je vais aller la chercher .,4,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,c'est le papa qui va à l'école maintenant .,9,0.1,0.2,0.0,0.0,0.7,3.9,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,c'est le papa qui va à l'école maintenant ?,9,0.1,0.2,0.0,0.0,0.7,3.9,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,199,"nan il porte son sac .
ah d'accord .",8,0.125,0.25,0.0,0.0,0.25,3.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200,ça y est !,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201,"elle rentre ...
allez je prend des Miel Pops !
pour le goûter ?",7,0.375,0.125,0.0,0.0,0.375,4.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,"ouais .
allez on va préparer le goûter alors .
tic tic .
tiens miam et voilà .",12,0.42857142857142855,0.21428571428571427,0.0,0.0,0.21428571428571427,4.571428571428571,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203,"même si elle est tombée .
voilà .",6,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,4.166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,elle mange par terre !,4,0.25,0.25,0.0,0.0,0.5,4.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,allez je pose le sac /.,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,3.1666666666666665,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,attends moi je vais je vais aller avec euh la grande elle a fini de prendre le goûter on va aller toutes les deux chez le coiffeur .,17,0.3333333333333333,0.037037037037037035,0.0,0.0,0.37037037037037035,4.074074074074074,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,on a des cheveux là regarde .,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,4.333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,nan !,1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209,si regarde bah si on a des cheveux là on va lui changer la coiffure .,13,0.26666666666666666,0.13333333333333333,0.0,0.0,0.4,4.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,hop !,1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,"bah elle a déjà elle a des petit cheveux xxx des grands .
oui mais regarde c'est des grands cheveux pour euh la maman ça va pas sur la tête à la petite fille .
datatata@o !",26,0.11428571428571428,0.2,0.0,0.0,0.5142857142857142,3.914285714285714,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
212,212,allez tu viens on va chez le coiffeur ?,7,0.375,0.125,0.0,0.0,0.25,4.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,nan c'est une coupe de garçon !,7,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,3.5714285714285716,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,ah c'est pas grave !,5,0.0,0.0,0.0,0.0,0.6,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,on va dire que c'est une coupe euh voilà !,10,0.3,0.1,0.0,0.0,0.4,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,nan c'est bon !,4,0.0,0.0,0.0,0.0,0.75,3.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,on laisse la coupe-là c'est bon !,8,0.125,0.125,0.0,0.0,0.625,3.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,"on va pas euh elle va pas avoir plus de cheveux à un moment euh ...
ah bah tiens on peut lui essayer .",18,0.2727272727272727,0.09090909090909091,0.0,0.0,0.2727272727272727,3.8636363636363638,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,essaye-voir un petit peu comment que ça lui va xxx c'est une maman !,13,0.21428571428571427,0.07142857142857142,0.0,0.0,0.5714285714285714,4.214285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,comment on fait pour mettre une coupe ?,7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,4.571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,"viens je t'aide .
faut appuyer fort !",7,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,5.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,Fais voir .,2,0.5,0.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,C'est bon ça tient ?,5,0.2,0.0,0.0,0.0,0.8,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,224,oui !,1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,225,ah bah nickel !,3,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,on peut on peut arrêter est-ce qu'elle peut nous dire c'est quand qu'on peut arrête ?,9,0.42105263157894735,0.0,0.0,0.0,0.47368421052631576,4.2105263157894735,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
227,227,viens voir essaye voir les cheveux là pour voir on a dit qu'on allait chez le coiffeur xxxx .,15,0.3684210526315789,0.15789473684210525,0.0,0.0,0.3157894736842105,4.105263157894737,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,mais non mais c'est un coupe de garçon !,8,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,3.6666666666666665,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
229,229,xxx aussi !,4,0.0,0.0,0.0,0.0,0.5,3.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,bon alors on va dire au papa d'aller chez le coiffeur !,12,0.21428571428571427,0.14285714285714285,0.0,0.0,0.35714285714285715,3.5714285714285716,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,"ouais sauf qu'il a les cheveux blonds .
ah ouais et les papas ils font pas trop les couleurs .",15,0.10526315789473684,0.15789473684210525,0.0,0.0,0.5263157894736842,3.8421052631578947,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
232,232,ça va pas aller !,3,0.5,0.0,0.0,0.0,0.5,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,"nan les mamans elles font plus les couleurs que les papas .
bon !",10,0.08333333333333333,0.25,0.0,0.0,0.5,3.75,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,bah voilà on revient on va aller un petit peu au parc puis on va promener les enfants ton frère et ta soeur ?,20,0.24,0.16,0.0,0.0,0.32,3.72,0.04,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
